playerID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameGiven,weight,height,bats,throws,debut,finalGame,retroID,bbrefID,deathDate,birthDate
flagsir01,1893,9,22,USA,MI,Montague,1940,3,13,USA,WA,Olympia,Ira,Flagstead,Ira James,165,69,R,R,7/20/1917,7/29/1930,flagi101,flagsir01,3/13/1940,1893-09-22
flaheja01,1995,10,15,USA,CA,Burbank,,,,,,,Jack,Flaherty,Jack Rafe,225,76,R,R,9/1/2017,10/4/2022,flahj002,flaheja01,,10/15/1995
flahejo01,1967,10,21,USA,NY,New York,,,,,,,John,Flaherty,John Timothy,195,73,R,R,4/12/1992,10/1/2005,flahj001,flahejo01,,10/21/1967
flahema01,1853,9,24,USA,MA,Worcester,1920,6,10,USA,RI,Providence,Martin,Flaherty,Martin John,,,L,L,1881-08-18,1881-08-18,flahm101,flahema01,6/10/1920,1853-09-24
flahepa01,1866,1,31,USA,MO,St. Louis,1946,1,28,USA,IL,Chicago,Pat,Flaherty,Patrick Henry,166,69,R,,1894-07-11,1894-08-25,flahp102,flahepa01,1/28/1946,1866-01-31
flahepa02,1876,6,29,USA,PA,Mansfield,1968,1,23,USA,LA,Alexandria,Patsy,Flaherty,Patrick Joseph,165,68,L,L,1899-09-08,9/14/1911,flahp101,flahepa02,1/23/1968,1876-06-29
flahery01,1986,7,27,USA,ME,Portland,,,,,,,Ryan,Flaherty,Ryan Edward,205,75,L,R,4/7/2012,9/29/2019,flahr001,flahery01,,7/27/1986
flairal01,1916,7,24,USA,LA,New Orleans,1988,7,26,USA,LA,New Orleans,Al,Flair,Albert Dell,195,76,L,L,9/6/1941,9/28/1941,flaia101,flairal01,7/26/1988,7/24/1916
flanach01,1891,12,31,USA,CA,Oakland,1930,1,8,USA,CA,San Francisco,Charlie,Flanagan,Charles James,175,72,R,R,7/9/1913,8/5/1913,flanc101,flanach01,1/8/1930,1891-12-31
flanaed01,1861,9,15,USA,MA,Lowell,1926,11,10,USA,MA,Lowell,Ed,Flanagan,Edward F.,190,73,,R,1887-04-16,1889-10-08,flane101,flanaed01,11/10/1926,1861-09-15
flanami01,1951,12,16,USA,NH,Manchester,2011,8,24,USA,MD,Monkton,Mike,Flanagan,Michael Kendall,185,72,L,L,9/5/1975,9/27/1992,flanm001,flanami01,8/24/2011,12/16/1951
flanast01,1881,4,20,USA,PA,Pringle,1947,4,21,USA,PA,Wilkes-Barre,Steamer,Flanagan,James Paul,185,73,L,L,9/25/1905,10/7/1905,flans101,flanast01,4/21/1947,1881-04-20
flanira01,1923,1,8,USA,WV,Morgantown,1993,3,28,USA,MD,Baltimore,Ray,Flanigan,Raymond Arthur,190,72,R,R,9/20/1946,9/28/1946,flanr101,flanira01,3/28/1993,1/8/1923
flanito01,1934,9,6,USA,OH,Cincinnati,2022,12,8,USA,KY,Edgewood,Tom,Flanigan,Thomas Anthony,175,75,R,L,4/14/1954,4/15/1958,flant101,flanito01,12/8/2022,9/6/1934
flannjo01,1957,1,25,USA,CA,Long Beach,,,,,,,John,Flannery,John Michael,173,75,R,R,9/2/1977,9/19/1977,flanj101,flannjo01,,1/25/1957
flannti01,1957,9,29,USA,OK,Tulsa,,,,,,,Tim,Flannery,Timothy Earl,175,71,L,R,9/3/1979,9/29/1989,flant001,flannti01,,9/29/1957
flaskro01,1901,10,31,USA,MO,St. Louis,1978,2,3,USA,TX,Terrell Hills,Ray,Flaskamper,Raymond Harold,140,67,B,R,8/16/1927,10/2/1927,flasr101,flaskro01,2/3/1978,10/31/1901
flateja01,1883,9,22,USA,MD,Sandymount,1970,3,20,USA,MD,Westminster,Jack,Flater,John William,175,70,R,R,9/18/1908,10/3/1908,flatj101,flateja01,3/20/1970,1883-09-22
flavijo01,1942,5,7,USA,CA,Albany,,,,,,,John,Flavin,John Thomas,208,74,L,L,8/25/1964,9/13/1964,flavj101,flavijo01,,5/7/1942
fleetfr01,1848,,,USA,NY,New York,1900,6,13,USA,NY,New York,Frank,Fleet,Frank H.,,,,,1871-10-18,1875-10-09,fleef101,fleetfr01,6/13/1900,
flemibi01,1913,7,31,USA,CA,Rowland,2006,6,4,USA,NV,Reno,Bill,Fleming,Leslie Fletcherd,190,72,R,R,8/21/1940,7/19/1946,flemb101,flemibi01,6/4/2006,7/31/1913
flemida01,1969,11,7,USA,NY,Jackson Heights,,,,,,,Dave,Fleming,David Anthony,200,75,L,L,8/6/1991,9/30/1995,flemd001,flemida01,,11/7/1969
flemijo01,1996,5,18,USA,MO,Bridgeton,,,,,,,Josh,Fleming,Joshua Randol,220,74,L,L,8/23/2020,10/5/2022,flemj001,flemijo01,,5/18/1996
flemile01,1915,8,7,USA,TX,Singleton,1980,3,5,USA,TX,Cleveland,Les,Fleming,Leslie Harvey,185,70,L,L,4/22/1939,6/9/1949,fleml101,flemile01,3/5/1980,8/7/1915
flemito01,1873,11,20,USA,PA,Philadelphia,1957,12,26,USA,MA,Boston,Tom,Fleming,Thomas Vincent,155,71,L,L,1899-09-19,5/4/1904,flemt101,flemito01,12/26/1957,1873-11-20
flenehu01,1969,2,25,USA,TX,Austin,,,,,,,Huck,Flener,Gregory Alan,175,71,B,L,9/14/1993,7/28/1997,flenh001,flenehu01,,2/25/1969
fletcaa01,1996,2,25,USA,IL,Geneseo,,,,,,,Aaron,Fletcher,Aaron Eugene,220,72,L,L,8/22/2020,7/1/2022,fleta001,fletcaa01,,2/25/1996
fletcar01,1885,1,5,USA,IL,Collinsville,1950,2,6,USA,CA,Los Angeles,Art,Fletcher,Arthur,170,70,R,R,4/15/1909,9/16/1922,fleta101,fletcar01,2/6/1950,1885-01-05
fletcda01,1966,10,3,USA,IL,Elmhurst,,,,,,,Darrin,Fletcher,Darrin Glen,195,74,L,R,9/10/1989,7/16/2002,fletd001,fletcda01,,10/3/1966
fletcda02,1994,5,31,USA,CA,Orange,,,,,,,David,Fletcher,David Owen,185,69,R,R,6/13/2018,10/5/2022,fletd002,fletcda02,,5/31/1994
fletcel01,1916,3,18,USA,MA,Milton,1994,3,9,USA,MA,Milton,Elbie,Fletcher,Elburt Preston,180,72,L,L,9/16/1934,10/2/1949,flete101,fletcel01,3/9/1994,3/18/1916
fletcfr01,1891,3,6,USA,IL,Hildreth,1974,10,7,USA,FL,St. Petersburg,Frank,Fletcher,Oliver Frank,165,70,R,R,7/14/1914,7/14/1914,fletf101,fletcfr01,10/7/1974,1891-03-06
fletcge01,1845,4,21,USA,NY,Brooklyn,1879,6,18,USA,NY,Brooklyn,George,Fletcher,George Horace Elliot,,,,,1872-06-21,1872-06-22,fletg101,fletcge01,1879-06-18,1845-04-21
fletcpa01,1967,1,14,USA,OH,Gallipolis,,,,,,,Paul,Fletcher,Edward Paul,190,73,R,R,7/11/1993,8/16/1996,fletp001,fletcpa01,,1/14/1967
fletcsa01,1881,2,21,USA,PA,Bedford,,,,,,,Sam,Fletcher,Samuel Scott,210,74,,R,10/6/1909,6/10/1912,flets101,fletcsa01,,1881-02-21
fletcsc01,1958,7,30,USA,FL,Fort Walton Beach,,,,,,,Scott,Fletcher,Scott Brian,168,71,R,R,4/25/1981,9/29/1995,flets001,fletcsc01,,7/30/1958
fletcto01,1942,6,28,USA,NY,Elmira,2018,5,9,USA,IL,Oakwood,Tom,Fletcher,Thomas Wayne,170,72,B,L,9/12/1962,9/12/1962,flett101,fletcto01,5/9/2018,6/28/1942
fletcva01,1924,8,6,USA,NC,East Bend,2010,3,17,USA,NC,Yadkinville,Van,Fletcher,Alfred Vanoide,185,74,R,R,4/12/1955,5/30/1955,fletv101,fletcva01,3/17/2010,8/6/1924
flexech01,1994,7,1,USA,CA,Newark,,,,,,,Chris,Flexen,Christopher John,219,75,R,R,7/27/2017,10/4/2022,flexc001,flexech01,,7/1/1994
flickel01,1876,1,11,USA,OH,Bedford,1971,1,9,USA,OH,Bedford,Elmer,Flick,Elmer Harrison,168,69,L,R,1898-04-26,7/4/1910,flice101,flickel01,1/9/1971,1876-01-11
flickle01,1915,2,18,USA,TN,Bristol,1990,12,7,USA,VA,Weber City,Lew,Flick,Lewis Miller,155,69,L,L,9/28/1943,7/1/1944,flicl101,flickle01,12/7/1990,2/18/1915
flinndo01,1892,11,17,USA,TX,Bluffdale,1959,3,8,USA,TX,Waco,Don,Flinn,Don Raphael,185,73,R,R,9/2/1917,9/26/1917,flind101,flinndo01,3/8/1959,1892-11-17
flinnjo01,1954,9,2,USA,CA,Merced,,,,,,,John,Flinn,John Richard,175,72,R,R,5/6/1978,9/30/1982,flinj101,flinnjo01,,9/2/1954
flintsi01,1855,8,3,USA,PA,Philadelphia,1892,1,14,USA,IL,Chicago,Silver,Flint,Frank Sylvester,180,72,R,R,1875-05-04,1889-07-18,flins101,flintsi01,1892-01-14,1855-08-03
flitchi01,1923,8,21,USA,NJ,Woodstown,2003,4,2,USA,CO,Boulder,Hilly,Flitcraft,Hildreth Milton,180,74,L,L,8/31/1942,9/17/1942,flith101,flitchi01,4/2/2003,8/21/1923
flohrmo01,1911,8,15,USA,NY,Canisteo,1994,6,2,USA,NY,Hornell,Mort,Flohr,Moritz Herman,173,72,L,L,6/8/1934,9/14/1934,flohm101,flohrmo01,6/2/1994,8/15/1911
floodcu01,1938,1,18,USA,TX,Houston,1997,1,20,USA,CA,Los Angeles,Curt,Flood,Curtis Charles,165,69,R,R,9/9/1956,4/25/1971,flooc101,floodcu01,1/20/1997,1/18/1938
floodti01,1877,3,13,USA,MO,Montgomery City,1929,6,15,USA,MO,St. Louis,Tim,Flood,Timothy Andrew,160,69,B,R,1899-09-24,9/24/1903,floot101,floodti01,6/15/1929,1877-03-13
florake01,1969,6,10,USA,CA,Fontana,,,,,,,Kevin,Flora,Kevin Scot,180,72,R,R,9/27/1991,9/29/1995,flork001,florake01,,6/10/1969
florebe01,1995,8,23,USA,CA,Baldwin Park,,,,,,,Bernardo,Flores,Bernardo,190,76,L,L,9/3/2020,5/5/2021,florb002,florebe01,,8/23/1995
floredo01,1967,3,16,USA,NH,Manchester,,,,,,,Don,Florence,Donald Emery,195,72,R,L,8/8/1995,9/19/1995,flord001,floredo01,,3/16/1967
florejo01,1973,6,28,USA,NY,New York,,,,,,,Jose,Flores,Jose Carlos,180,71,R,R,9/7/2002,10/3/2004,florj001,florejo01,,6/28/1973
florepa01,1900,4,22,USA,IL,Chicago,1986,5,28,USA,FL,Gainesville,Paul,Florence,Paul Robert,185,73,B,R,5/21/1926,9/24/1926,florp101,florepa01,5/28/1986,4/22/1900
florera01,1975,7,31,USA,CA,Bellflower,,,,,,,Randy,Flores,Randy Alan,190,72,L,L,4/23/2002,9/27/2010,florr001,florera01,,7/31/1975
florero01,1979,8,9,USA,CA,Whittier,,,,,,,Ron,Flores,Ronald Joel,190,71,L,L,6/17/2005,7/2/2007,florr002,florero01,,8/9/1979
floribr01,1970,5,21,USA,SC,Charleston,,,,,,,Bryce,Florie,Bryce Bettencourt,185,72,R,R,7/17/1994,7/21/2001,florb001,floribr01,,5/21/1970
florody01,1990,12,27,USA,CA,Merced,,,,,,,Dylan,Floro,Dylan Lee,203,74,L,R,7/7/2016,10/5/2022,flord002,florody01,,12/27/1990
flowebe01,1927,6,15,USA,NC,Goldsboro,2009,2,18,USA,NC,Wilson,Ben,Flowers,Bennett,195,76,R,R,9/29/1951,9/21/1956,flowb101,flowebe01,2/18/2009,6/15/1927
flowedi01,1850,,,USA,PA,Philadelphia,1892,10,5,USA,PA,Philadelphia,Dickie,Flowers,Charles Richard,,,,,1871-06-03,1872-06-12,flowd101,flowedi01,1892-10-05,
floweja01,1902,3,16,USA,MD,Cambridge,1962,12,27,USA,FL,Clearwater,Jake,Flowers,D'Arcy Raymond,170,71,R,R,9/7/1923,8/2/1934,flowj101,floweja01,12/27/1962,3/16/1902
flowety01,1986,1,24,USA,GA,Roswell,,,,,,,Tyler,Flowers,Cole Tyler,260,76,R,R,9/3/2009,9/27/2020,flowt001,flowety01,,1/24/1986
flowewe01,1913,8,13,USA,AR,Vanndale,1988,12,31,USA,AR,Wynne,Wes,Flowers,Charles Wesley,190,73,L,L,8/8/1940,6/12/1944,floww101,flowewe01,12/31/1988,8/13/1913
floydbo01,1943,10,20,USA,CA,Hawthorne,,,,,,,Bobby,Floyd,Robert Nathan,180,73,R,R,9/18/1968,6/24/1974,floyb101,floydbo01,,10/20/1943
floydbu01,1917,6,23,USA,TX,Dallas,2000,12,15,USA,TX,Dallas,Bubba,Floyd,Leslie Roe,160,71,R,R,6/16/1944,6/18/1944,floyb102,floydbu01,12/15/2000,6/23/1917
floydcl01,1972,12,5,USA,IL,Chicago,,,,,,,Cliff,Floyd,Cornelius Clifford,220,77,L,R,9/18/1993,6/17/2009,floyc001,floydcl01,,12/5/1972
floydga01,1983,1,27,USA,MD,Annapolis,,,,,,,Gavin,Floyd,Gavin Christopher,245,76,R,R,9/3/2004,6/25/2016,floyg001,floydga01,,1/27/1983
fluhrjo01,1894,1,3,USA,MI,Adrian,1946,7,17,USA,OH,Columbus,John,Fluhrer,John Lester,165,69,R,R,9/5/1915,9/24/1915,fluhj101,fluhrjo01,7/17/1946,1894-01-03
flynnbr01,1990,4,19,USA,OK,Tulsa,,,,,,,Brian,Flynn,Brian Anthony,245,80,L,L,9/4/2013,7/25/2019,flynb001,flynnbr01,,4/19/1990
flynnca01,1875,1,23,USA,OH,Cincinnati,1947,2,10,USA,OH,Cincinnati,Carney,Flynn,Cornelius Francis Xavier,165,71,L,L,1894-07-17,1896-08-19,flync102,flynnca01,2/10/1947,1875-01-23
flynncl01,1849,4,29,USA,NY,Lansingburgh,1881,11,5,USA,NY,Troy,Clipper,Flynn,William,140,67,,R,1871-05-09,1872-05-24,flync101,flynncl01,1881-11-05,1849-04-29
flynndo01,1951,4,18,USA,KY,Lexington,,,,,,,Doug,Flynn,Robert Douglas,165,71,R,R,4/9/1975,10/5/1985,flynd001,flynndo01,,4/18/1951
flynned01,1864,6,25,USA,IL,Chicago,1929,8,28,USA,IL,Chicago,Ed,Flynn,Edward J.,165,69,L,,1887-05-05,1887-05-14,flyne101,flynned01,8/28/1929,1864-06-25
flynnge01,1871,5,24,USA,IL,Chicago,1901,12,28,USA,IL,Chicago,George,Flynn,George Albert,150,69,,,1896-04-17,1896-05-23,flyng101,flynnge01,12/28/1901,1871-05-24
flynnjo01,1861,12,29,USA,RI,Providence,1933,12,22,USA,RI,Providence,Joe,Flynn,Joseph Nicholas,,,,,1884-04-18,1884-09-17,flynj101,flynnjo01,12/22/1933,1861-12-29
flynnjo02,1864,6,30,USA,MA,Lawrence,1907,12,31,USA,MA,Lawrence,Jocko,Flynn,John A.,143,66,R,R,1886-05-01,1887-05-23,flynj103,flynnjo02,12/31/1907,1864-06-30
flynnjo03,1883,9,7,USA,RI,Providence,1935,3,23,USA,RI,Providence,John,Flynn,John Anthony,175,72,R,R,4/22/1910,5/13/1912,flynj102,flynnjo03,3/23/1935,1883-09-07
flythst01,1911,12,5,USA,NC,Conway,1963,10,18,USA,NC,Durham,Stu,Flythe,Stuart McGuire,175,74,R,R,5/31/1936,9/6/1936,flyts101,flythst01,10/18/1963,12/5/1911
fodgege01,1931,7,9,USA,IN,South Bend,2010,10,27,USA,IN,Mishawaka,Gene,Fodge,Gene Arlan,175,72,R,R,4/20/1958,7/21/1958,fodgg101,fodgege01,10/27/2010,7/9/1931
fogarji01,1864,2,12,USA,CA,San Francisco,1891,5,20,USA,PA,Philadelphia,Jim,Fogarty,James G.,180,70,R,R,1884-05-01,1890-10-04,fogaj102,fogarji01,1891-05-20,1864-02-12
fogarjo01,1864,5,24,USA,MO,St. Louis,1918,2,21,USA,MO,St. Louis,John,Fogarty,John J.,190,71,,,1885-09-18,1885-09-19,fogaj101,fogarjo01,2/21/1918,1864-05-24
fogelho99,1861,3,2,USA,PA,Macungie,1928,11,15,USA,PA,Philadelphia,Horace,Fogel,Horace S.,,,,,,,fogeh801,fogelho99,11/15/1928,1861-03-02
foggjo01,1976,12,13,USA,MA,Lynn,,,,,,,Josh,Fogg,Joshua Smith,205,74,R,R,9/2/2001,10/4/2009,foggj001,foggjo01,,12/13/1976
fohlle01,1876,11,28,USA,OH,Lowell,1965,10,30,USA,OH,Cleveland,Lee,Fohl,Leo Alexander,175,70,L,R,8/29/1902,9/27/1903,fohll101,fohlle01,10/30/1965,1876-11-28
foileha01,1929,6,10,USA,VA,Richmond,,,,,,,Hank,Foiles,Henry Lee,195,72,R,R,4/21/1953,5/2/1964,foilh101,foileha01,,6/10/1929
foleyja01,1995,11,1,USA,NY,Manhasset,,,,,,,Jason,Foley,Jason Joseph,215,76,R,R,6/6/2021,10/4/2022,folej001,foleyja01,,11/1/1995
foleyjo01,1857,10,25,USA,VT,Brattleboro,,,,,,,John,Foley,John J.,,,,L,1885-09-18,1885-09-18,folej101,foleyjo01,,1857-10-25
foleyma01,1953,8,29,USA,KY,Stanford,,,,,,,Marv,Foley,Marvis Edwin,195,72,L,R,9/11/1978,9/30/1984,folem001,foleyma01,,8/29/1953
foleyra01,1906,6,23,USA,CT,Naugatuck,1980,3,22,USA,FL,Vero Beach,Ray,Foley,Raymond Kirwin,173,71,L,R,7/4/1928,9/10/1928,foler101,foleyra01,3/22/1980,6/23/1906
foleyto01,1847,,,USA,IL,Chicago,1896,1,4,USA,IL,La Grange,Tom,Foley,Thomas James,157,69,,,1871-05-08,1871-10-30,folet101,foleyto01,1896-01-04,
foleyto02,1959,9,9,USA,GA,Fort Benning,,,,,,,Tom,Foley,Thomas Michael,175,73,L,R,4/9/1983,7/13/1995,folet001,foleyto02,,9/9/1959
foleywi01,1855,11,15,USA,IL,Chicago,1916,11,12,USA,IL,Chicago,Will,Foley,William Brown,150,69,R,R,1875-08-23,1884-05-22,folew101,foleywi01,11/12/1916,1855-11-15
foliti01,1950,12,6,USA,CA,Culver City,,,,,,,Tim,Foli,Timothy John,179,72,R,R,9/11/1970,6/15/1985,folit001,foliti01,,12/6/1950
folkeri01,1946,10,17,USA,IA,Waterloo,,,,,,,Rich,Folkers,Richard Nevin,180,74,L,L,6/10/1970,6/8/1977,folkr101,folkeri01,,10/17/1946
foltymi01,1991,10,7,USA,IL,Sterling,,,,,,,Mike,Foltynewicz,Michael Gary,195,76,R,R,8/2/2014,10/3/2021,foltm001,foltymi01,,10/7/1991
fondyde01,1924,10,31,USA,TX,Slaton,1999,8,19,USA,CA,Redlands,Dee,Fondy,Dee Virgil,195,75,L,L,4/17/1951,9/21/1958,fondd101,fondyde01,8/19/1999,10/31/1924
fonsele01,1899,1,21,USA,CA,Oakland,1989,11,26,USA,IA,Ely,Lew,Fonseca,Lewis Albert,180,70,R,R,4/13/1921,9/11/1933,fonsl101,fonsele01,11/26/1989,1899-01-21
fontano01,1991,6,6,USA,FL,Winter Garden,,,,,,,Nolan,Fontana,Nolan David,195,71,L,R,5/22/2017,6/15/2018,fontn001,fontano01,,6/6/1991
fontejo01,1977,3,20,USA,LA,Scott,,,,,,,Joe,Fontenot,Joseph Daniel,185,74,R,R,5/23/1998,7/2/1998,fontj001,fontejo01,,3/20/1977
fontemi01,1980,6,9,USA,LA,Slidell,,,,,,,Mike,Fontenot,Michael Eugene,165,69,L,R,4/13/2005,7/29/2012,fontm001,fontemi01,,6/9/1980
fontera01,1957,8,8,USA,LA,Lake Charles,,,,,,,Ray,Fontenot,Silton Ray,175,72,L,L,6/30/1983,10/1/1986,fontr001,fontera01,,8/8/1957
fonvich01,1971,3,5,USA,NC,Jacksonville,,,,,,,Chad,Fonville,Chad Everette,155,66,B,R,4/28/1995,7/9/1999,fonvc001,fonvich01,,3/5/1971
foorji01,1949,1,13,USA,MO,St. Louis,,,,,,,Jim,Foor,James Emerson,170,74,L,L,4/9/1971,9/27/1973,foorj101,foorji01,,1/13/1949
footeba01,1952,2,16,USA,NC,Smithfield,,,,,,,Barry,Foote,Barry Clifton,205,75,R,R,9/14/1973,8/8/1982,footb101,footeba01,,2/16/1952
foppeje01,1980,7,10,USA,PA,Reading,,,,,,,Jesse,Foppert,Jesse William,210,78,R,R,4/14/2003,6/24/2005,foppj001,foppeje01,,7/10/1980
foranji01,1847,,,USA,PA,,1906,11,29,USA,NJ,Newark,Jim,Foran,James Henry,159,66,,,1871-05-04,1871-08-29,foraj101,foranji01,11/29/1906,
forbepj01,1967,9,22,USA,KS,Pittsburg,,,,,,,P. J.,Forbes,Patrick Joseph,160,70,R,R,7/21/1998,10/7/2001,forbp001,forbep.01,,9/22/1967
forceda01,1849,7,27,USA,NY,New York,1918,6,21,USA,NJ,Englewood,Davy,Force,David W.,130,64,R,R,1871-05-05,1886-08-20,forcd101,forceda01,6/21/1918,1849-07-27
fordbe01,1975,8,15,USA,IA,Cedar Rapids,,,,,,,Ben,Ford,Benjamin Cooper,200,79,R,R,8/20/1998,9/26/2004,fordb002,fordbe01,,8/15/1975
fordbi01,1915,10,14,USA,PA,Buena Vista,1994,4,6,USA,PA,Jefferson,William,Ford,William Brown,200,74,R,R,9/27/1936,9/27/1936,fordw103,fordbi01,4/6/1994,10/14/1915
fordcu01,1960,10,11,USA,MS,Jackson,,,,,,,Curt,Ford,Curtis Glenn,150,70,L,R,6/22/1985,5/27/1990,fordc001,fordcu01,,10/11/1960
fordda01,1952,5,19,USA,CA,Los Angeles,,,,,,,Dan,Ford,Darnell Glenn,185,73,R,R,4/12/1975,5/31/1985,fordd001,fordda01,,5/19/1952
fordda02,1956,12,29,USA,OH,Cleveland,,,,,,,Dave,Ford,David Alan,190,76,R,R,9/2/1978,9/9/1981,fordd101,fordda02,,12/29/1956
fordda03,1985,10,1,USA,NJ,Vineland,,,,,,,Darren,Ford,Darren Scott,190,69,R,R,9/1/2010,9/24/2011,fordd002,fordda03,,10/1/1985
forded01,1862,4,10,USA,VA,Richmond,1931,6,8,USA,VA,Richmond,Ed,Ford,Edgar Lee,160,69,,,1884-10-09,1884-10-10,forde101,forded01,6/8/1931,1862-04-10
fordge02,1912,6,23,USA,IA,Fort Dodge,1970,9,7,USA,IA,Emmetsburg,Gene,Ford,Eugene Matthew,195,74,R,R,6/17/1936,8/27/1938,fordg102,fordge02,9/7/1970,6/23/1912
fordho01,1897,7,23,USA,CT,New Haven,1977,1,29,USA,MA,Winchester,Horace,Ford,Horace Hills,165,70,R,R,9/8/1919,5/8/1933,fordh101,fordho01,1/29/1977,1897-07-23
fordhto01,1974,2,20,USA,CA,San Diego,,,,,,,Tom,Fordham,Thomas James,210,74,L,L,8/19/1997,8/30/1998,fordt001,fordhto01,,2/20/1974
fordle01,1976,8,12,USA,TX,Beaumont,,,,,,,Lew,Ford,Jon Lewis,190,71,R,R,5/29/2003,9/29/2012,fordl001,fordle01,,8/12/1976
fordma01,1981,4,8,USA,FL,Plantation,,,,,,,Matt,Ford,Matthew Lee,170,73,B,L,4/2/2003,7/20/2003,fordm001,fordma01,,4/8/1981
fordmi01,1992,7,4,USA,NJ,Belle Mead,,,,,,,Mike,Ford,Michael Harrison,225,72,L,R,4/18/2019,9/27/2022,fordm002,fordmi01,,7/4/1992
fordte01,1947,2,7,USA,NJ,Vineland,,,,,,,Ted,Ford,Theodore Henry,180,70,R,R,4/7/1970,9/29/1973,fordt102,fordte01,,2/7/1947
fordto01,1866,10,,USA,TN,Chattanooga,1917,5,27,USA,TN,Chattanooga,Tom,Ford,Thomas Walter,155,70,,,1890-05-06,1890-08-25,fordt101,fordto01,5/27/1917,
fordwh01,1928,10,21,USA,NY,New York,2020,10,8,USA,NY,Lake Success,Whitey,Ford,Edward Charles,178,70,L,L,7/1/1950,5/21/1967,fordw101,fordwh01,10/8/2020,10/21/1928
fordybr01,1970,5,7,USA,CT,New London,,,,,,,Brook,Fordyce,Brook Alexander,185,73,R,R,4/26/1995,10/2/2004,fordb001,fordybr01,,5/7/1970
forembr01,1874,8,6,USA,MD,Baltimore,1926,10,10,USA,MD,Baltimore,John,Foreman,John Davis,150,68,L,L,1895-07-18,1896-09-22,foreb101,forembr01,10/10/1926,1874-08-06
foremfr01,1863,5,1,USA,MD,Baltimore,1957,11,19,USA,MD,Baltimore,Frank,Foreman,Francis Isaiah,160,72,R,R,1884-05-15,5/10/1902,foref101,foremfr01,11/19/1957,1863-05-01
foremha01,1897,7,20,USA,TN,Memphis,1953,2,13,USA,NY,New York,Happy,Foreman,August G.,160,67,L,L,9/3/1924,6/25/1926,foreh101,foremha01,2/13/1953,1897-07-20
formabi01,1886,10,10,USA,PA,Venango,1958,10,2,USA,PA,Uniontown,Bill,Forman,William Orange,180,71,B,R,9/20/1909,7/9/1910,formb101,formabi01,10/2/1958,1886-10-10
fornaer01,1988,1,2,USA,TX,Houston,,,,,,,Eric,Fornataro,Eric Anthony,230,74,R,R,4/21/2014,6/28/2014,forne001,fornaer01,,1/2/1988
forscbo01,1950,1,13,USA,CA,Sacramento,2011,11,3,USA,FL,Weeki Wachee,Bob,Forsch,Robert Herbert,200,76,R,R,7/7/1974,9/25/1989,forsb001,forscbo01,11/3/2011,1/13/1950
forscke01,1946,9,8,USA,CA,Sacramento,,,,,,,Ken,Forsch,Kenneth Roth,195,76,R,R,9/7/1970,5/23/1986,forsk001,forscke01,,9/8/1946
forstsc01,1971,10,27,USA,PA,Philadelphia,,,,,,,Scott,Forster,Scott Christian,194,73,R,L,6/18/2000,9/29/2000,forss001,forstsc01,,10/27/1971
forstte01,1952,1,14,USA,SD,Sioux Falls,,,,,,,Terry,Forster,Terry Jay,200,75,L,L,4/11/1971,10/2/1986,forst001,forstte01,,1/14/1952
forstto01,1859,5,1,USA,NY,New York,1946,7,17,USA,NY,New York,Tom,Forster,Thomas W.,153,69,R,R,1882-08-04,1886-08-23,forst101,forstto01,7/17/1946,1859-05-01
forsyed01,1887,4,30,USA,NY,Kingston,1956,6,22,USA,NJ,Hoboken,Ed,Forsyth,Edward James,155,70,R,R,10/2/1915,10/2/1915,forse101,forsyed01,6/22/1956,1887-04-30
forsylo01,1987,1,14,USA,TN,Memphis,,,,,,,Logan,Forsythe,John Logan,195,73,R,R,5/4/2011,8/25/2020,forsl001,forsylo01,,1/14/1987
forteni01,1996,11,11,USA,FL,DeLand,,,,,,,Nick,Fortes,Nicholas,198,71,R,R,9/18/2021,10/5/2022,fortn001,forteni01,,11/11/1996
fortuga01,1894,10,11,USA,NC,High Point,1955,9,23,USA,DC,Washington,Gary,Fortune,Garrett Reese,176,71,B,R,10/5/1916,8/2/1920,fortg101,fortuga01,9/23/1955,1894-10-11
fortuti01,1962,4,11,USA,MA,Clinton,,,,,,,Tim,Fortugno,Timothy Shawn,195,73,L,L,7/20/1992,7/26/1995,fortt001,fortuti01,,4/11/1962
fosnoje01,1940,9,21,USA,OH,Deshler,,,,,,,Jerry,Fosnow,Gerald Eugene,195,76,R,L,6/29/1964,7/16/1965,fosnj101,fosnoje01,,9/21/1940
fossera01,1947,4,4,USA,IL,Marion,2021,10,13,USA,CA,Diablo,Ray,Fosse,Raymond Earl,215,74,R,R,9/8/1967,9/30/1979,fossr101,fossera01,10/13/2021,4/4/1947
fossge01,1897,6,13,USA,GA,Register,1969,11,10,USA,FL,Brandon,George,Foss,George Dueward,170,70,R,R,4/16/1921,8/26/1921,fossg101,fossge01,11/10/1969,1897-06-13
fossla01,1936,4,18,USA,KS,Castleton,2019,6,15,USA,KS,Wichita,Larry,Foss,Larry Curtis,187,74,R,R,9/18/1961,9/28/1962,fossl101,fossla01,6/15/2019,4/18/1936
fossuca01,1978,1,6,USA,NJ,Cherry Hill,,,,,,,Casey,Fossum,Casey Paul,160,73,L,L,7/28/2001,4/26/2009,fossc001,fossuca01,,1/6/1978
