playerID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,meFirst,meLast,meGiven,weight,height,bats,throws,debut,filGame,retroID,bbrefID,deathDate,birthDate
gomezru01,1927,7,13,P.R.,,Arroyo,2004,7,26,P.R.,,Caroli,Ruben,Gomez,Ruben,170,72,R,R,4/17/1953,5/2/1967,gomer101,gomezru01,7/26/2004,7/13/1927
gonzaal02,1977,2,15,Venezuela,Aragua,Cagua,,,,,,,Alex,Gonzalez,Alexander,210,73,R,R,8/25/1998,4/17/2014,gonza002,gonzaal02,,2/15/1977
gonzaal03,1983,4,18,Venezuela,Zulia,Maracaibo,,,,,,,Alberto,Gonzalez,Alberto Ramon,195,70,R,R,9/1/2007,7/19/2013,gonza005,gonzaal03,,4/18/1983
gonzaal04,1992,7,13,Venezuela,Miranda,Santa Teresa del Tuy,,,,,,,Alfredo,Gonzalez,Alfredo Rene,220,72,R,R,5/26/2018,6/3/2018,gonza006,gonzaal04,,7/13/1992
gonzaan01,1981,12,15,P.R.,,Rio Piedras,,,,,,,Andy,Gonzalez,Angel Manuel,215,75,R,R,4/25/2007,10/3/2009,gonza004,gonzaan01,,12/15/1981
gonzaca01,1985,10,17,Venezuela,Zulia,Maracaibo,,,,,,,Carlos,Gonzalez,Carlos Eduardo,220,73,L,L,5/30/2008,6/27/2019,gonzc001,gonzaca01,,10/17/1985
gonzade01,1963,7,22,D.R.,Monte Plata,Saba Grande de Boya,,,,,,,Denny,Gonzalez,Denio Mariano,165,71,R,R,8/6/1984,9/21/1989,gonzd001,gonzade01,,7/22/1963
gonzadi01,1978,12,21,P.R.,,Bayamon,,,,,,,Dicky,Gonzalez,Dicky Angel,200,70,R,R,5/1/2001,5/12/2004,gonzd002,gonzadi01,,12/21/1978
gonzaed01,1983,2,23,Mexico,Nuevo Leon,San Nicolas de los Garza,,,,,,,Edgar,Gonzalez,Edgar Gerardo,210,74,R,R,6/1/2003,5/25/2013,gonze001,gonzaed01,,2/23/1983
gonzaen01,1982,7,14,Venezuela,Bolivar,Ciudad Bolivar,,,,,,,Enrique,Gonzalez,Enrique Cesar,225,70,R,R,5/28/2006,6/8/2011,gonze002,gonzaen01,,7/14/1982
gonzaer01,1991,8,31,D.R.,Puerto Plata,Puerto Plata,,,,,,,Erik,Gonzalez,Erik,205,75,R,R,7/16/2016,6/29/2022,gonze004,gonzaer01,,8/31/1991
gonzaeu01,1892,7,13,Cuba,La Haba,La Haba,1976,2,14,Cuba,La Haba,La Haba,Eusebio,Gonzalez,Eusebio Miguel,165,70,R,R,7/26/1918,8/6/1918,gonze101,gonzaeu01,2/14/1976,1892-07-13
gonzafe01,1950,6,19,P.R.,,Arecibo,,,,,,,Ferndo,Gonzalez,Jose Ferndo,165,70,R,R,9/15/1972,9/23/1979,gonzf101,gonzafe01,,6/19/1950
gonzafr99,1964,1,28,Cuba,La Haba,La Haba,,,,,,,Fredi,Gonzalez,Fredi Jesus,190,73,R,R,,,gonzf801,gonzafr99,,1/28/1964
gonzage01,1962,3,7,Venezuela,Sucre,Rio Caribe,,,,,,,German,Gonzalez,German Jose,170,72,R,R,8/5/1988,9/25/1989,gonzg001,gonzage01,,3/7/1962
gonzaje01,1975,1,8,Venezuela,Zulia,Maracaibo,2008,5,25,Venezuela,Zulia,Punta de Palmas,Geremi,Gonzalez,Geremis Segundo,200,74,R,R,5/27/1997,9/26/2006,gonzj003,gonzaje01,5/25/2008,1/8/1975
gonzajo02,1964,11,23,D.R.,Puerto Plata,Puerto Plata,,,,,,,Jose,Gonzalez,Jose Rafael,190,74,R,R,9/2/1985,7/30/1992,gonzj001,gonzajo02,,11/23/1964
gonzaju01,1920,12,20,Cuba,,Banes,1991,2,15,Cuba,,Banes,Julio,Gonzalez,Julio Enrique,150,71,R,R,8/9/1949,9/25/1949,gonzj102,gonzaju01,2/15/1991,12/20/1920
gonzaju02,1952,12,25,P.R.,,Caguas,,,,,,,Julio,Gonzalez,Julio Cesar,162,71,R,R,4/8/1977,6/19/1983,gonzj101,gonzaju02,,12/25/1952
gonzaju03,1969,10,20,P.R.,,Arecibo,,,,,,,Juan,Gonzalez,Juan Alberto,175,75,R,R,9/1/1989,5/31/2005,gonzj002,gonzaju03,,10/20/1969
gonzala02,1976,5,25,D.R.,San Cristobal,San Cristobal,,,,,,,Lariel,Gonzalez,Lariel Alfonso,228,76,R,R,9/22/1998,9/22/1998,gonzl003,gonzala02,,5/25/1976
gonzalu02,1979,6,26,Venezuela,Aragua,Maracay,,,,,,,Luis,Gonzalez,Luis Alberto,170,71,R,R,4/6/2004,8/29/2006,gonzl004,gonzalu02,,6/26/1979
gonzalu03,1995,9,10,Mexico,Sonora,Hermosillo,,,,,,,Luis,Gonzalez,Luis Ferndo,185,73,L,L,8/18/2020,9/23/2022,gonzl005,gonzalu03,,9/10/1995
gonzama01,1989,3,14,Venezuela,Bolivar,Puerto Ordaz,,,,,,,Marwin,Gonzalez,Marwin Javier,205,73,B,R,4/6/2012,10/5/2022,gonzm002,gonzama01,,3/14/1989
gonzame01,1995,10,9,D.R.,Sanchez Ramirez,Cotui,,,,,,,Merandy,Gonzalez,Merandy,216,72,R,R,4/19/2018,8/13/2018,gonzm007,gonzame01,,10/9/1995
gonzami01,1890,9,24,Cuba,La Haba,La Haba,1977,2,19,Cuba,La Haba,La Haba,Mike,Gonzalez,Miguel Angel,200,73,R,R,9/28/1912,9/7/1932,gonzm101,gonzami01,2/19/1977,1890-09-24
gonzami03,1984,5,27,Mexico,Jalisco,Guadalajara,,,,,,,Miguel,Gonzalez,Miguel Angel,180,73,R,R,5/29/2012,4/17/2018,gonzm003,gonzami03,,5/27/1984
gonzami04,1990,12,3,Venezuela,Nueva Esparta,Porlamar,,,,,,,Miguel,Gonzalez,Miguel Antonio,220,71,R,R,9/10/2013,9/28/2013,gonzm004,gonzami04,,12/3/1990
gonzami05,1983,9,23,Cuba,La Haba,La Haba,2017,11,23,Cuba,La Haba,La Haba,Miguel,Gonzalez,Miguel Alfredo,210,75,R,R,9/3/2014,9/27/2014,gonzm006,gonzami05,11/23/2017,9/23/1983
gonzaor01,1951,11,15,Cuba,La Haba,La Haba,,,,,,,Orlando,Gonzalez,Orlando Eugene,180,74,L,L,6/7/1976,10/5/1980,gonzo101,gonzaor01,,11/15/1951
gonzaos01,1998,1,10,D.R.,San Cristobal,Saba Grande de Palenque,,,,,,,Oscar,Gonzalez,Oscar Luis,240,76,R,R,5/26/2022,10/5/2022,gonzo001,gonzaos01,,1/10/1998
gonzape01,1937,12,12,D.R.,San Pedro de Macoris,San Pedro de Macoris,2021,1,10,D.R.,San Pedro de Macoris,San Pedro de Macoris,Pedro,Gonzalez,Pedro,176,72,R,R,4/11/1963,9/27/1967,gonzp101,gonzape01,1/10/2021,12/12/1937
gonzara01,1973,12,27,P.R.,,Santurce,,,,,,,Raul,Gonzalez,Victor Raul,190,68,R,R,5/25/2000,6/21/2004,gonzr002,gonzara01,,12/27/1973
gonzase01,1992,9,28,Pama,Veraguas,Santiago,,,,,,,Severino,Gonzalez,Severino Yunier,155,74,R,R,4/28/2015,9/27/2016,gonzs001,gonzase01,,9/28/1992
gonzato01,1936,8,28,Cuba,,Central Cugua,2021,7,2,USA,FL,Cutler Bay,Tony,Gonzalez,Andres Antonio,170,69,L,R,4/12/1960,9/29/1971,gonzt101,gonzato01,7/2/2021,8/28/1936
gonzavi01,1925,9,28,Cuba,,Quivican,1981,3,11,Mexico,Campeche,Ciudad del Carmen,Vince,Gonzales,Wenceslao,165,73,L,L,4/13/1955,4/13/1955,gonzv101,gonzavi01,3/11/1981,9/28/1925
gonzavi02,1995,11,16,Mexico,yarit,Tuxpan,,,,,,,Victor,Gonzalez,Victor Aaron,180,72,L,L,7/31/2020,8/22/2021,gonzv001,gonzavi02,,11/16/1995
gonzawi01,1974,5,17,Venezuela,Aragua,Aragua,,,,,,,Wiki,Gonzalez,Wiklenman Vicente,175,71,R,R,8/14/1999,5/24/2006,gonzw001,gonzawi01,,5/17/1974
gorbogl01,1930,7,8,CAN,AB,Drumheller,1990,6,12,CAN,AB,Calgary,Glen,Gorbous,Glen Edward,175,74,L,R,4/11/1955,5/5/1957,gorbg101,gorbogl01,6/12/1990,7/8/1930
gotayju01,1939,6,9,P.R.,,Fajardo,2008,7,4,P.R.,,Ponce,Julio,Gotay,Julio Enrique,180,72,R,R,8/6/1960,9/23/1969,gotaj101,gotayju01,7/4/2008,6/9/1939
gotayru01,1982,12,25,P.R.,,Rio Piedras,,,,,,,Ruben,Gotay,Ruben Bruce,175,71,B,R,8/3/2004,9/28/2008,gotar001,gotayru01,,12/25/1982
gourryu01,1984,6,9,Cuba,,Sancti Spiritus,,,,,,,Yuli,Gurriel,Yulieski,215,72,R,R,8/21/2016,10/5/2022,gurry001,gourryu01,,6/9/1984
gouzzcl01,1873,,,France,,,1907,9,21,USA,CO,Denver,Claude,Gouzzie,Claude,170,69,R,R,7/22/1903,7/22/1903,gouzc101,gouzzcl01,9/21/1907,
gracefr01,1979,8,20,D.R.,Distrito ciol,Santo Domingo,,,,,,,Frank,Gracesqui,Franklyn Benjamin,245,77,B,L,4/29/2004,5/11/2004,gracf001,gracefr01,,8/20/1979
grandya01,1988,11,8,Cuba,La Haba,La Haba,,,,,,,Yasmani,Grandal,Yasmani,225,74,B,R,6/2/2012,10/4/2022,grany001,grandya01,,11/8/1988
graneja01,1886,6,10,CAN,ON,St. Thomas,1978,4,20,USA,MO,Louisia,Jack,Graney,John Gladstone,180,69,L,L,4/30/1908,6/28/1922,granj104,graneja01,4/20/1978,1886-06-10
gratebe01,1974,11,9,Venezuela,Lara,Barquisimeto,,,,,,,Beiker,Graterol,Beiker,165,74,R,R,4/9/1999,4/9/1999,gratb001,gratebe01,,11/9/1974
gratebr01,1998,8,26,Venezuela,Guarico,Calabozo,,,,,,,Brusdar,Graterol,Brusdar Javier,265,73,R,R,9/1/2019,10/3/2022,gratb002,gratebr01,,8/26/1998
grateju01,1989,2,14,Venezuela,Aragua,Maracay,,,,,,,Juan,Graterol,Juan Jose,225,73,R,R,9/2/2016,9/16/2019,gratj001,grateju01,,2/14/1989
graveda01,1973,8,7,Viet m,,Saigon,,,,,,,Danny,Graves,Daniel Peter,200,71,R,R,7/13/1996,5/9/2006,gravd001,graveda01,,8/7/1973
greenbo01,1928,3,13,Mexico,Sonora,Canea,1994,9,1,USA,CA,Hayward,Bob,Greenwood,Robert Chandler,200,77,R,R,4/21/1954,4/21/1955,greeb103,greenbo01,9/1/1994,3/13/1928
greenda03,1960,12,4,Nicaragua,Magua,Magua,2022,1,25,USA,MO,St. Louis,David,Green,David Alejandro,170,75,R,R,9/4/1981,10/4/1987,greed001,greenda03,1/25/2022,12/4/1960
greenja01,1975,6,5,CAN,ON,Port Hope,,,,,,,Jason,Green,David Jason,205,73,R,R,7/23/2000,9/29/2000,greej001,greenja01,,6/5/1975
greenst01,1978,1,26,CAN,QC,Greenfield Park,,,,,,,Steve,Green,Steve,200,74,R,R,4/7/2001,4/7/2001,grees003,greenst01,,1/26/1978
greenta01,1986,11,2,CAN,BC,Comox,,,,,,,Taylor,Green,Taylor William Andrew,195,72,L,R,8/31/2011,10/3/2012,greet005,greenta01,,11/2/1986
gregodi01,1990,2,18,Netherlands,North Holland,Amsterdam,,,,,,,Didi,Gregorius,Mariekson Julius,205,75,L,R,9/5/2012,8/3/2022,gregd001,gregodi01,,2/18/1990
griffal01,1957,10,6,D.R.,Distrito ciol,Santo Domingo,,,,,,,Alfredo,Griffin,Alfredo Claudino,160,71,B,R,9/4/1976,10/3/1993,grifa001,griffal01,,10/6/1957
grullde01,1996,2,17,D.R.,Monsenor Nouel,Boo,,,,,,,Deivy,Grullon,Deivy Wilfin,240,71,R,R,9/22/2019,9/8/2020,gruld001,grullde01,,2/17/1996
guaipma01,1990,8,11,Venezuela,Anzoategui,Barcelo,,,,,,,Mayckol,Guaipe,Mayckol Martin,235,76,R,R,6/1/2015,5/14/2016,guaim001,guaipma01,,8/11/1990
guantce01,1960,2,1,D.R.,Santo Domingo,Villa Mella,,,,,,,Cecilio,Guante,Cecilio,200,75,R,R,5/1/1982,7/29/1990,guanc001,guantce01,,2/1/1960
guduare01,1992,3,16,D.R.,San Pedro de Macoris,San Pedro de Macoris,,,,,,,Reymin,Guduan,Reymin Yojairo,205,76,L,L,5/31/2017,5/25/2021,gudur001,guduare01,,3/16/1992
guerral01,1986,11,20,Cuba,Las Tus,Las Tus,,,,,,,Alex,Guerrero,Alexander,220,73,R,R,3/22/2014,10/4/2015,guera001,guerral01,,11/20/1986
guerrde01,1989,4,17,Venezuela,Bolivar,San Felix,,,,,,,Deolis,Guerra,Deolis Alexander,245,77,R,R,6/27/2015,10/1/2021,guerd001,guerrde01,,4/17/1989
guerrga01,1993,12,11,D.R.,Peravia,Nizao,,,,,,,Gabriel,Guerrero,Gabriel,215,75,R,R,9/4/2018,9/30/2018,guerg001,guerrga01,,12/11/1993
guerrja02,1995,9,25,Pama,Chiriqui,David,,,,,,,Javy,Guerra,Javier Alexis,185,72,L,R,5/4/2018,10/5/2022,guerj004,guerrja02,,9/25/1995
guerrju01,1967,2,1,D.R.,San Pedro de Macoris,Los Llanos,,,,,,,Juan,Guerrero,Juan Antonio,160,71,R,R,4/9/1992,10/3/1992,guerj001,guerrju01,,2/1/1967
guerrju02,1985,1,16,Venezuela,Bolivar,San Felix,,,,,,,Junior,Guerra,Junior J.,235,72,R,R,6/12/2015,9/16/2021,guerj003,guerrju02,,1/16/1985
guerrma01,1949,9,28,D.R.,Distrito ciol,Santo Domingo,,,,,,,Mario,Guerrero,Mario Miguel,155,70,R,R,4/8/1973,10/1/1980,guerm101,guerrma01,,9/28/1949
guerrmi01,1912,10,11,Cuba,La Haba,La Haba,1992,10,9,USA,FL,Miami Beach,Mike,Guerra,Fermin,155,70,R,R,9/19/1937,9/23/1951,guerm102,guerrmi01,10/9/1992,10/11/1912
guerrpe01,1956,6,29,D.R.,San Pedro de Macoris,San Pedro de Macoris,,,,,,,Pedro,Guerrero,Pedro,176,71,R,R,9/22/1978,10/4/1992,guerp001,guerrpe01,,6/29/1956
guerrta01,1991,1,9,Colombia,Bolivar,Boca Chica,,,,,,,Tayron,Guerrero,Tayron Luis,225,80,R,R,5/17/2016,9/28/2019,guert001,guerrta01,,1/9/1991
guerrvl01,1975,2,9,D.R.,Peravia,Nizao,,,,,,,Vladimir,Guerrero,Vladimir,235,75,R,R,9/19/1996,9/28/2011,guerv001,guerrvl01,,2/9/1975
guerrvl02,1999,3,16,CAN,QC,Montreal,,,,,,,Vladimir,Guerrero,Vladimir,240,74,R,R,4/26/2019,10/5/2022,guerv002,guerrvl02,,3/16/1999
guerrwi01,1974,10,24,D.R.,Peravia,Don Gregorio,,,,,,,Wilton,Guerrero,Wilton,145,71,B,R,9/3/1996,10/1/2004,guerw001,guerrwi01,,10/24/1974
guevagi01,1972,10,23,Venezuela,Miranda,Guares,,,,,,,Giomar,Guevara,Giomar Antonio,150,68,B,R,9/19/1997,4/27/1999,guevg001,guevagi01,,10/23/1972
guielaa01,1972,10,5,CAN,BC,Vancouver,,,,,,,Aaron,Guiel,Aaron Colin,200,70,L,R,6/22/2002,10/1/2006,guiea001,guielaa01,,10/5/1972
guillca01,1975,9,30,Venezuela,Aragua,Maracay,,,,,,,Carlos,Guillen,Carlos Alfonso,215,73,B,R,9/6/1998,9/18/2011,guilc001,guillca01,,9/30/1975
guilljo01,1976,5,17,D.R.,San Cristobal,San Cristobal,,,,,,,Jose,Guillen,Jose Manuel,165,71,R,R,4/1/1997,10/3/2010,guilj001,guilljo01,,5/17/1976
guilllu01,1994,9,27,Venezuela,Distrito Federal,Caracas,,,,,,,Luis,Guillorme,Luis Miguel,209,69,L,R,5/11/2018,10/5/2022,guill001,guilllu01,,9/27/1994
guilloz01,1964,1,20,Venezuela,Miranda,Ocumare del Tuy,,,,,,,Ozzie,Guillen,Oswaldo Jose,150,71,L,R,4/9/1985,10/1/2000,guilo001,guilloz01,,1/20/1964
gurrilo01,1993,10,10,Cuba,,Sancti Spiritus,,,,,,,Lourdes,Gurriel,Lourdes Yunielki,215,76,R,R,4/20/2018,9/7/2022,gurrl001,gurrilo01,,10/10/1993
gustaja01,1992,10,12,D.R.,Duarte,Pimentel,,,,,,,Jandel,Gustave,Jandel Francisco,220,75,R,R,8/11/2016,7/31/2022,gustj001,gustaja01,,10/12/1992
gutiece01,1943,1,26,Venezuela,Falcon,Coro,2005,1,22,Venezuela,Zulia,Cabimas,Cesar,Gutierrez,Cesar Dario,155,69,R,R,4/16/1967,9/26/1971,gutic101,gutiece01,1/22/2005,1/26/1943
gutiefr01,1983,2,21,Venezuela,Distrito Federal,Caracas,,,,,,,Franklin,Gutierrez,Franklin Rafael,200,74,R,R,8/31/2005,6/24/2017,gutif001,gutiefr01,,2/21/1983
gutieja01,1960,6,27,Colombia,Bolivar,Cartage,,,,,,,Jackie,Gutierrez,Joaquin Ferndo,175,71,R,R,9/6/1983,10/1/1988,gutij001,gutieja01,,6/27/1960
gutieju01,1983,7,14,Venezuela,Anzoategui,Puerto La Cruz,,,,,,,J. C.,Gutierrez,Juan Carlos,245,75,R,R,8/19/2007,9/26/2014,gutij002,gutieju01,,7/14/1983
gutieke01,1994,8,28,D.R.,Duarte,San Francisco de Macoris,,,,,,,Kelvin,Gutierrez,Kelvin Manuel,215,74,R,R,4/27/2019,5/1/2022,gutik001,gutieke01,,8/28/1994
gutievl01,1995,9,18,Cuba,La Haba,La Haba,,,,,,,Vladimir,Gutierrez,Vladimir,190,73,R,R,5/28/2021,6/3/2022,gutiv001,gutievl01,,9/18/1995
guzmaan01,1981,12,14,Venezuela,Distrito Federal,Caracas,,,,,,,Angel,Guzman,Angel Moises,190,75,R,R,4/26/2006,9/8/2009,guzma001,guzmaan01,,12/14/1981
guzmacr01,1978,3,21,D.R.,Distrito ciol,Santo Domingo,,,,,,,Cristian,Guzman,Cristian,180,72,B,R,4/6/1999,9/8/2010,guzmc001,guzmacr01,,3/21/1978
guzmado01,1975,4,5,D.R.,San Cristobal,San Cristobal,,,,,,,Domingo,Guzman,Domingo Serrano,210,72,R,R,9/9/1999,6/7/2000,guzmd001,guzmado01,,4/5/1975
guzmaed01,1976,9,11,P.R.,,Bayamon,,,,,,,Edwards,Guzman,Edwards,205,71,L,R,4/6/1999,9/28/2003,guzme001,guzmaed01,,9/11/1976
guzmafr01,1981,1,20,D.R.,Distrito ciol,Santo Domingo,,,,,,,Freddy,Guzman,Freddy Antonio,165,70,B,R,8/17/2004,9/18/2013,guzmf001,guzmafr01,,1/20/1981
guzmage01,1972,11,28,D.R.,Hermas Mirabal,Teres,,,,,,,Geraldo,Guzman,Geraldo Moreno,180,74,R,R,7/6/2000,6/4/2001,guzmg001,guzmage01,,11/28/1972
guzmaje01,1984,6,14,Venezuela,Sucre,Cuma,,,,,,,Jesus,Guzman,Jesus Antonio,200,73,R,R,5/21/2009,9/24/2014,guzmj005,guzmaje01,,6/14/1984
guzmajo01,1963,4,9,P.R.,,Santa Isabel,,,,,,,Jose,Guzman,Jose Alberto,160,74,R,R,9/10/1985,5/23/1994,guzmj001,guzmajo01,,4/9/1963
guzmajo02,1971,1,21,D.R.,Monte Cristi,Hatillo Palma,,,,,,,Johnny,Guzman,Dionini Ramon,155,70,R,L,6/8/1991,6/28/1992,guzmj002,guzmajo02,,1/21/1971
guzmajo03,1984,11,24,D.R.,San Pedro de Macoris,Quisqueya,,,,,,,Joel,Guzman,Irvin Joel Vigo,225,79,R,R,6/1/2006,9/30/2007,guzmj004,guzmajo03,,11/24/1984
guzmajo04,1996,1,28,D.R.,Monte Cristi,Las Matas de Santa Cruz,,,,,,,Jorge,Guzman,Jorge,246,73,R,R,8/6/2020,8/18/2021,guzmj006,guzmajo04,,1/28/1996
guzmaju01,1966,10,28,D.R.,Distrito ciol,Santo Domingo,,,,,,,Juan,Guzman,Juan Andres,190,71,R,R,6/7/1991,4/7/2000,guzmj003,guzmaju01,,10/28/1966
guzmaro01,1994,10,20,D.R.,La Vega,La Vega,,,,,,,Rold,Guzman,Rold Enmanuel,235,77,L,L,4/13/2018,9/9/2022,guzmr001,guzmaro01,,10/20/1994
guzmasa01,1949,7,25,D.R.,San Pedro de Macoris,San Pedro de Macoris,,,,,,,Santiago,Guzman,Santiago Donovan,180,74,R,R,9/30/1969,4/18/1972,guzms101,guzmasa01,,7/25/1949
haadya01,1977,9,2,Colombia,Bolivar,Cartage,,,,,,,Yamid,Haad,Yamid Salcedo,204,74,R,R,7/5/1999,10/1/2005,haady001,haadya01,,9/2/1977
,,,,,,,,,,,,,,,,,,,,,,,,,
hallge01,1849,3,29,United Kingdom,London,Stepney,1923,6,11,USA,NY,Ridgewood,George,Hall,George William,142,67,L,L,1871-05-05,1877-10-06,hallg101,hallge01,6/11/1923,1849-03-29
halliji01,1849,5,27,Ireland,,,1879,10,28,USA,IL,Chicago,Jimmy,Hallin,James H.,172,69,L,L,1871-07-26,1878-08-22,hallj101,halliji01,1879-10-28,1849-05-27
,,,,,,,,,,,,,,,,,,,,,,,,,
hallsch01,1863,1,22,Sweden,,Jonkoping,1949,5,6,USA,IL,Chicago,Charlie,Hallstrom,Charles Emil,,,,,1885-09-23,1885-09-23,hallc102,hallsch01,5/6/1949,1863-01-22
halmagr01,1987,8,26,Netherlands,North Holland,Haarlem,2011,11,21,Netherlands,,Rotterdam,Greg,Halman,Gregory Anthony,210,76,R,R,9/23/2010,8/3/2011,halmg001,halmagr01,11/21/2011,8/26/1987
halpiji01,1863,10,4,United Kingdom,,,1893,1,4,USA,MA,Boston,Jim,Halpin,James thaniel,,,,,1882-06-15,1885-08-26,halpj101,halpiji01,1893-01-04,1863-10-04
handrve01,1936,11,27,CAN,PE,Charlottetown,2016,11,2,CAN,PE,Charlottetown,Vern,Handrahan,James Vernon,185,74,L,R,4/14/1964,9/21/1966,handv101,handrve01,11/2/2016,11/27/1936
hanfoch01,1882,6,3,United Kingdom,,Tunstall,1963,7,19,USA,NJ,Trenton,Charlie,Hanford,Charles Joseph,145,66,R,R,4/13/1914,9/30/1915,hanfc101,hanfoch01,7/19/1963,1882-06-03
hannipa01,1866,4,20,CAN,NS,Halifax,1908,11,5,USA,MA,Springfield,Pat,Hannivan,Patrick James,,,B,L,1897-04-29,1897-10-02,hannp102,hannipa01,11/5/1908,1866-04-20
hansade01,1978,2,5,Nicaragua,Atlantico Sur,Pearl Lagoon,,,,,,,Devern,Hansack,Devern Brandon,180,74,R,R,9/23/2006,9/28/2008,hansd002,hansade01,,2/5/1978
hansoal01,1992,10,22,D.R.,La Roma,La Roma,,,,,,,Alen,Hanson,Alen Rery,170,72,B,R,5/16/2016,5/2/2019,hansa001,hansoal01,,10/22/1992
harderi01,1981,11,30,CAN,BC,Victoria,,,,,,,Rich,Harden,James Richard,190,73,L,R,7/21/2003,9/25/2011,hardr001,harderi01,,11/30/1981
hardyal01,1876,9,30,CAN,ON,Toronto,1940,4,22,CAN,ON,Toronto,Alex,Hardy,David Alexander,164,70,R,L,9/4/1902,5/9/1903,harda101,hardyal01,4/22/1940,1876-09-30
harknti01,1937,12,23,CAN,QC,Lachine,,,,,,,Tim,Harkness,Thomas William,182,74,L,L,9/12/1961,7/28/1964,harkt101,harknti01,,12/23/1937
harmabr01,1985,11,19,Australia,Victoria,Melbourne,,,,,,,Brad,Harman,Bradley Christopher,195,73,R,R,4/22/2008,5/8/2008,harmb001,harmabr01,,11/19/1985
,,,,,,,,,,,,,,,,,,,,,,,,,
harribi03,1930,12,3,CAN,NB,Duguayville,2011,5,27,USA,WA,Kennewick,Bill,Harris,William Thomas,187,68,L,R,9/27/1957,9/26/1959,harrb112,harribi03,5/27/2011,12/3/1930
,,,,,,,,,,,,,,,,,,,,,,,,,
harrito01,1945,1,18,CAN,BC,Trail,,,,,,,Tom,Harrison,Thomas James,200,75,R,R,5/7/1965,5/17/1965,harrt101,harrito01,,1/18/1945
hasegsh01,1968,8,1,Japan,Hyogo,Kobe,,,,,,,Shigetoshi,Hasegawa,Shigetoshi,160,71,R,R,4/5/1997,9/28/2005,hases001,hasegsh01,,8/1/1968
hasnepe01,1864,5,26,United Kingdom,,,1908,5,24,USA,PA,Philadelphia,Pete,Hasney,Peter James,,,,,1890-09-13,1890-09-13,hasnp101,hasnepe01,5/24/1908,1864-05-26
hattijo01,1980,2,27,Guam,,Tamuning,,,,,,,John,Hattig,John Duane,210,74,B,R,8/19/2006,10/1/2006,hattj001,hattijo01,,2/27/1980
hawksbl01,1983,3,1,CAN,BC,North Vancouver,,,,,,,Blake,Hawksworth,Blake Edward,195,75,R,R,6/6/2009,9/27/2011,hawkb001,hawksbl01,,3/1/1983
haywobi01,1937,4,21,Pama,Colon,Colon,,,,,,,Bill,Haywood,William Kiern,205,75,R,R,7/28/1968,9/11/1968,haywb101,haywobi01,,4/21/1937
heathje01,1915,4,1,CAN,ON,Fort William,1975,12,9,USA,WA,Seattle,Jeff,Heath,John Geoffrey,200,71,L,R,9/13/1936,9/8/1949,heatj101,heathje01,12/9/1975,4/1/1915
hechaad01,1989,4,15,Cuba,Santiago de Cuba,Santiago de Cuba,,,,,,,Adeiny,Hechavarria,Adeiny,195,72,R,R,8/4/2012,9/27/2020,hecha001,hechaad01,,4/15/1989
hendeji01,1982,10,21,CAN,AB,Calgary,,,,,,,Jim,Henderson,James Duffy,220,77,L,R,7/26/2012,10/2/2016,hendj001,hendeji01,,10/21/1982
hendrel01,1940,12,22,V.I.,St. Thomas,Charlotte Amalie,2005,12,21,USA,MD,Glen Burnie,Elrod,Hendricks,Elrod Jerome,175,73,L,R,4/13/1968,9/19/1979,hende103,hendrel01,12/21/2005,12/22/1940
hendrli01,1989,2,10,Australia,Western Australia,Perth,,,,,,,Liam,Hendriks,Liam Johnson,235,72,R,R,9/6/2011,10/3/2022,hendl001,hendrli01,,2/10/1989
henriol01,1888,4,26,Denmark,,Kirkerup,1962,10,17,USA,MA,Norwood,Olaf,Henriksen,Olaf,158,67,L,L,8/11/1911,6/27/1917,henro101,henriol01,10/17/1962,1888-04-26
henrios01,1974,1,28,Venezuela,La Guaira,La Guaira,,,,,,,Oscar,Henriquez,Oscar Eduardo,220,78,R,R,9/7/1997,9/8/2002,henro001,henrios01,,1/28/1974
henriro01,2000,6,20,D.R.,Monsenor Nouel,Boo,,,,,,,Ronny,Henriquez,Ronny,155,70,R,R,9/19/2022,10/1/2022,henrr001,henriro01,,6/20/2000
heredfe01,1975,6,18,D.R.,Baraho,Baraho,,,,,,,Felix,Heredia,Felix,180,72,L,L,8/9/1996,4/18/2005,heref001,heredfe01,,6/18/1975
heredgu01,1991,1,31,Cuba,Matanzas,Matanzas,,,,,,,Guillermo,Heredia,Guillermo,195,70,R,L,7/29/2016,10/5/2022,hereg002,heredgu01,,1/31/1991
heredub01,1956,5,4,Venezuela,Bolivar,Ciudad Bolivar,,,,,,,Ubaldo,Heredia,Ubaldo Jose,180,74,R,R,5/12/1987,5/17/1987,hereu001,heredub01,,5/4/1956
heredwi01,1972,3,30,D.R.,La Roma,La Roma,,,,,,,Wilson,Heredia,Wilson,175,72,R,R,4/27/1995,9/20/1997,herew001,heredwi01,,3/30/1972
hermore01,1947,10,1,Venezuela,Carabobo,Puerto Cabello,2020,8,22,Venezuela,Carabobo,Puerto Cabello,Remy,Hermoso,Angel Remigio,155,68,R,R,9/14/1967,9/30/1974,hermr101,hermore01,8/22/2020,10/1/1947
herad01,1975,3,25,Cuba,La Haba,La Haba,,,,,,,Adrian,Herndez,Adrian R.,185,73,R,R,4/21/2001,5/8/2004,her002,herad01,,3/25/1975
