playerID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameGiven,weight,height,bats,throws
burchla01,1946,2,8,USA,OK,Tulsa,,,,,,,Larry,Burchart,Larry Wayne,205,75,R,R
burdabo01,1938,7,16,USA,MO,St. Louis,,,,,,,Bob,Burda,Edward Robert,174,71,L,L
burdefr01,1936,9,15,USA,GA,Moultrie,2010,6,1,USA,GA,Albany,Freddie,Burdette,Freddie Thomason,170,73,R,R
burdele01,1926,11,22,USA,WV,Nitro,2007,2,6,USA,FL,Winter Garden,Lew,Burdette,Selva Lewis,180,74,R,R
burdibi01,1859,10,11,USA,MN,Austin,1949,10,23,USA,WA,Spokane,Bill,Burdick,William Byron,,,R,R
burdini01,1993,1,19,USA,IL,Hinsdale,,,,,,,Nick,Burdi,Nicholas Edward,225,75,R,R
burdiza01,1995,3,9,USA,IL,Downers Grove,,,,,,,Zack,Burdi,Zachary M.,210,75,R,R
burdoja01,1852,4,,USA,NY,Brooklyn,1931,11,27,USA,NY,Brooklyn,Jack,Burdock,John Joseph,158,69,R,R
burgeja01,1996,4,10,USA,MO,St. Louis,,,,,,,Jake,Burger,Jacob Michael,230,74,R,R
burgesm01,1927,2,6,USA,NC,Caroleen,1991,9,15,USA,NC,Asheville,Smoky,Burgess,Forrest Harrill,185,68,L,R
burgeto01,1927,9,1,CAN,ON,London,2008,11,24,CAN,ON,London,Tom,Burgess,Thomas Roland,180,72,L,L
burgjo01,1882,6,4,USA,IL,Chicago,1969,4,28,USA,IL,Joliet,Joe,Burg,Joseph Peter,143,70,R,R
burgmto01,1943,8,2,USA,MN,St. Paul,,,,,,,Tom,Burgmeier,Thomas Henry,185,71,L,L
burgoam01,1984,4,19,D.R.,Maria Trinidad Sanchez,Nagua,,,,,,,Ambiorix,Burgos,Ambiorix,235,75,R,R
burgobi01,1919,11,15,USA,PA,Johnstown,1988,10,19,USA,LA,Morgan City,Bill,Burgo,William Ross,185,68,R,R
burgoen01,1965,10,7,Panama,West Panama,Chorrera,,,,,,,Enrique,Burgos,Enrique,195,76,L,L
burgoen02,1990,11,23,Panama,Panama,Panama,,,,,,,Enrique,Burgos,Enrique,250,76,R,R
burgohi01,1987,8,4,P.R.,,Cayey,,,,,,,Hiram,Burgos,Hiram Alexis,210,71,R,R
buricbi01,1918,5,29,USA,MI,Calumet,2009,12,25,USA,CA,Apple Valley,Bill,Burich,William Max,180,72,R,R
burkach01,1892,10,13,USA,MI,Benton Harbor,1964,5,9,USA,MI,Kalamazoo,Chauncey,Burkam,Chauncey DePew,175,71,L,R
burkael01,1917,2,1,USA,PA,Philadelphia,1995,2,6,USA,MD,Baltimore,Elmer,Burkart,Elmer Robert,190,74,R,R
burkebi01,1862,11,,USA,OH,Cincinnati,1939,3,17,USA,KS,Atchison,William,Burke,William Rickard,210,75,,R
burkebi02,1889,7,11,USA,MA,Clinton,1967,2,9,USA,MA,Worcester,Billy,Burke,William Ignatius,165,70,L,L
burkebo01,1907,1,23,USA,IL,Joliet,1971,2,8,USA,IL,Joliet,Bobby,Burke,Robert James,150,72,L,L
burkebr01,1996,8,4,USA,IL,Chicago,,,,,,,Brock,Burke,Brock Christopher,210,76,L,L
burkech01,1980,3,11,USA,KY,Louisville,,,,,,,Chris,Burke,Christopher Allen,180,71,R,R
burkeda01,1868,10,25,USA,MA,Abington,1933,3,20,USA,MA,Taunton,Dan,Burke,Daniel L.,190,70,R,R
burkeed01,1866,10,6,USA,PA,Northumberland,1907,11,26,USA,NY,Utica,Eddie,Burke,Edward D.,161,66,L,R
burkefr01,1880,2,16,USA,PA,Carbon County,1946,9,17,USA,CA,Los Angeles,Frank,Burke,Frank Aloysius,,68,,R
burkegl01,1952,11,16,USA,CA,Oakland,1995,5,30,USA,CA,San Leandro,Glenn,Burke,Glenn Lawrence,195,72,R,R
burkegr01,1982,9,21,USA,NJ,Marlton,,,,,,,Greg,Burke,Gregory Francis,215,76,R,R
burkeja01,,,,USA,MA,Attleboro,,,,,,,James,Burke,James,,,,
burkeja02,1971,9,24,USA,OR,Roseburg,,,,,,,Jamie,Burke,James Eugene,195,72,R,R
burkeje01,1868,12,4,USA,WV,Wheeling,1953,5,27,USA,MA,Worcester,Jesse,Burkett,Jesse Cail,155,68,L,L
burkeji01,1874,10,12,USA,MO,St. Louis,1942,3,26,USA,MO,St. Louis,Jimmy,Burke,James Timothy,160,67,R,R
burkejo01,1867,12,7,USA,TN,Nashville,1940,11,3,USA,OH,Cincinnati,Joe,Burke,Joseph Aloysius,160,67,,
burkejo02,1877,1,27,USA,PA,Hazleton,1950,8,4,USA,NJ,Jersey City,John,Burke,John Patrick,,,R,R
burkejo03,1964,11,28,USA,PA,New Brighton,,,,,,,John,Burkett,John David,175,74,R,R
burkejo04,1970,2,9,USA,CO,Durango,,,,,,,John,Burke,John C.,220,76,B,R
burkele01,1902,12,18,USA,MA,Lynn,1975,5,6,USA,MA,Danvers,Les,Burke,Leslie Kingston,168,69,L,R
burkele02,1934,5,6,USA,MD,Hagerstown,,,,,,,Leo,Burke,Leo Patrick,185,71,R,R
burkemi01,1854,,,USA,NY,,1889,6,9,USA,NY,Albany,Mike,Burke,Michael E.,190,72,R,R
burkepa01,1901,5,13,USA,MO,St. Louis,1965,7,7,USA,MO,St. Louis,Pat,Burke,Patrick Edward,170,70,R,R
burkest01,1955,3,5,USA,CA,Stockton,,,,,,,Steve,Burke,Steven Michael,200,74,B,R
burketi01,1959,2,19,USA,NE,Omaha,,,,,,,Tim,Burke,Timothy Philip,205,75,R,R
burkhke01,1916,11,18,USA,TN,Knoxville,2004,12,29,USA,TN,Knoxville,Ken,Burkhart,Kenneth William,190,73,R,R
burkhmo01,1972,1,29,USA,MO,St. Louis,,,,,,,Morgan,Burkhart,Morgan Boyd,225,71,B,L
burkma01,1935,4,21,USA,TX,Nacogdoches,,,,,,,Mack,Burk,Mack Edwin,180,76,R,R
burksa01,1887,4,22,USA,OH,Columbus,1934,10,11,USA,NY,Brooklyn,Sandy,Burk,Charles Sanford,155,68,R,R
burksel01,1964,9,11,USA,MS,Vicksburg,,,,,,,Ellis,Burks,Ellis Rena,175,74,R,R
burleri01,1951,4,29,USA,CA,Lynwood,,,,,,,Rick,Burleson,Richard Paul,165,70,R,R
burneaj01,1977,1,3,USA,AR,North Little Rock,,,,,,,A. J.,Burnett,Allan James,230,76,R,R
burneal01,1987,7,26,USA,CA,Anaheim,,,,,,,Alex,Burnett,Alex James,220,72,R,R
burneco01,1994,10,22,USA,CA,Bakersfield,,,,,,,Corbin,Burnes,Corbin Brian,225,75,R,R
burnehe01,1865,8,13,USA,KY,Louisville,1936,10,4,USA,KY,Louisville,Hercules,Burnett,Hercules H.,177,71,R,
burneja01,1879,12,16,USA,CA,Ventura,1923,9,3,USA,CA,Modoc County,Jack,Barnett,John Jeirus,,,B,
burnejo01,1904,11,1,USA,FL,Bartow,1959,8,12,USA,FL,Tampa,Johnny,Burnett,John Henderson,175,71,L,R
burnese01,1982,9,17,USA,FL,Dunedin,,,,,,,Sean,Burnett,Sean Richard,185,71,L,L
burnewa01,1929,6,20,USA,VA,Blairs,2003,2,12,USA,VA,Danville,Wally,Burnette,Wallace Harper,178,72,R,R
burnhwa99,1860,5,20,USA,MI,Albion,1902,11,17,USA,MI,Eloise,Watch,Burnham,George Walter,,,,
burnije01,1969,4,15,USA,CA,Westminster,,,,,,,Jeromy,Burnitz,Jeromy Neal,190,72,L,R
burnsan01,1990,8,7,USA,SC,Greenville,,,,,,,Andy,Burns,Andrew David,190,74,R,R
burnsbi01,1880,1,27,USA,TX,San Saba,1953,6,7,USA,CA,Ramona,Bill,Burns,William Thomas,195,74,B,L
burnsbi02,1989,8,30,USA,GA,Atlanta,,,,,,,Billy,Burns,William John,170,69,B,R
burnsbr01,1959,6,8,USA,TX,Houston,,,,,,,Britt,Burns,Robert Britt,215,77,L,L
burnscb01,1879,5,15,USA,MD,Bayview,1968,6,6,USA,MD,Havre de Grace,C. B.,Burns,Charles Brittingham,175,72,R,R
burnsco01,1987,10,9,USA,AZ,Phoenix,,,,,,,Cory,Burns,Cory Wade,205,73,R,R
burnsde01,1898,5,24,USA,MO,Tiff City,1969,5,21,USA,OK,Tulsa,Dennis,Burns,Dennis,180,70,R,R
burnsdi01,1863,12,26,USA,MA,Holyoke,1937,11,16,USA,MA,Holyoke,Dick,Burns,Richard Simon,140,67,L,L
burnsed01,1887,10,31,USA,CA,San Francisco,1942,5,30,USA,CA,Monterey,Ed,Burns,Edward James,165,66,R,R
burnsfa01,1876,6,2,USA,OH,Ashtabula,,,,,,,Farmer,Burns,James Joseph,168,67,,R
burnsge01,1889,11,24,USA,NY,Utica,1966,8,15,USA,NY,Gloversville,George,Burns,George Joseph,160,67,R,R
burnsge02,1893,1,31,USA,OH,Niles,1978,1,7,USA,WA,Kirkland,George,Burns,George Henry,180,73,R,R
burnsja01,1878,5,13,United Kingdom,Manchester,Salford,1957,6,24,USA,CT,Waterford,Jack,Burns,John Joseph,160,70,R,R
burnsja02,1907,8,31,USA,MA,Cambridge,1975,4,18,USA,MA,Brighton,Jack,Burns,John Irving,175,70,L,L
burnsji01,,,,USA,MO,St. Louis,1909,2,17,USA,IL,Chicago,Jim,Burns,James Milton,168,67,R,
burnsjo01,1889,3,26,USA,MA,Ipswich,1987,7,12,USA,MA,Beverly,Joseph,Burns,Joseph Francis,170,71,L,L
burnsjo02,1900,2,25,USA,NJ,Trenton,1986,1,7,USA,NJ,Trenton,Joe,Burns,Joseph Francis,175,72,R,R
burnsjo03,1916,6,17,USA,PA,Bryn Mawr,1974,6,24,USA,PA,Bryn Mawr,Joe,Burns,Joseph James,175,70,R,R
burnsmi01,1978,7,14,USA,CA,Westminster,,,,,,,Mike,Burns,Michael John,210,73,R,R
burnsoy01,1864,9,6,USA,PA,Philadelphia,1928,11,11,USA,NY,Brooklyn,Oyster,Burns,Thomas P.,183,68,R,R
burnspa01,1861,2,,USA,NY,Brooklyn,,,,,,,John,Burns,John E.,148,65,,
burnspe01,1930,7,2,USA,IL,Evanston,,,,,,,Pete,Burnside,Peter Willits,180,74,R,L
burnssh01,1954,12,22,USA,IN,South Bend,,,,,,,Sheldon,Burnside,Sheldon John,200,77,R,L
burnsto01,1857,3,30,USA,PA,Honesdale,1902,3,19,USA,NJ,Jersey City,Tom,Burns,Thomas Everett,152,67,R,R
burnsto02,1963,7,6,USA,CA,Maywood,,,,,,,Todd,Burns,Todd Edward,186,74,R,R
burpoge01,1922,6,19,USA,KY,Jenkins,2015,12,20,USA,AZ,Tucson,George,Burpo,George Harvie,195,72,R,L
burral01,1893,11,1,USA,IL,Chicago,1918,10,12,France,,Cazaux,Tom,Burr,Alexander Thomson,190,75,R,R
burrebr01,1981,4,8,USA,OR,Oregon City,,,,,,,Brian,Burres,Brian James,175,73,L,L
burrebu01,1866,12,22,USA,MA,Weymouth,1962,5,8,USA,MA,Weymouth,Buster,Burrell,Frank Andrew,165,70,R,R
burreha01,1867,5,26,USA,VT,Bethel,1914,12,11,USA,NE,Omaha,Harry,Burrell,Harry J.,160,67,,L
burrepa01,1976,10,10,USA,AR,Eureka Springs,,,,,,,Pat,Burrell,Patrick Brian,235,76,R,R
burrial01,1874,1,28,USA,MD,Warwick,1938,3,25,USA,MD,Salisbury,Al,Burris,Alva Burton,,,R,R
burriem01,1985,1,17,USA,DC,Washington,,,,,,,Emmanuel,Burriss,Emmanuel Allen,190,72,B,R
burrila01,1937,7,10,USA,IL,Roseville,,,,,,,Larry,Burright,Larry Allen,170,71,R,R
burripa01,1923,7,21,USA,NC,Hickory,1999,10,3,USA,NC,Charlotte,Paul,Burris,Paul Robert,190,72,R,R
burrira01,1950,8,22,USA,OK,Idabel,,,,,,,Ray,Burris,Bertram Ray,200,77,R,R
burrobe01,1996,9,18,USA,TX,Fort Worth,,,,,,,Beau,Burrows,Beau Van,210,74,R,R
burrohe01,1845,2,3,USA,NJ,Newark,1878,3,31,USA,NJ,Newark,Henry,Burroughs,Henry S.,147,68,,
burroje01,1951,3,7,USA,CA,Long Beach,,,,,,,Jeff,Burroughs,Jeffrey Alan,200,73,R,R
burrojo01,1913,10,30,USA,LA,Winnfield,1987,4,27,USA,OH,Coal Run,John,Burrows,John,200,70,R,L
burrose01,1980,9,12,USA,GA,Atlanta,,,,,,,Sean,Burroughs,Sean Patrick,195,73,L,R
burrote01,1968,11,28,USA,LA,Lake Charles,,,,,,,Terry,Burrows,Terry Dale,185,73,L,L
burrry01,1994,5,28,USA,CO,Highlands Ranch,,,,,,,Ryan,Burr,Ryan Matthew,220,76,R,R
burrudi01,1898,1,29,USA,NC,Hatteras,1972,2,2,USA,NC,Elizabeth City,Dick,Burrus,Maurice Lennon,175,71,L,L
burtfr01,,,,USA,NJ,Camden,,,,,,,Frank,Burt,Frank J.,,,,
burtoel01,1936,8,12,USA,CA,Los Angeles,2013,10,1,USA,CA,Fontana,Ellis,Burton,Ellis Narrington,160,71,B,R
burtoja01,1981,6,2,USA,SC,Westminster,,,,,,,Jared,Burton,Levi Jared,225,77,R,R
burtoji01,1949,10,27,USA,MI,Royal Oak,2013,12,12,USA,NC,Charlotte,Jim,Burton,Jim Scott,195,75,R,L
burtsmo01,1922,4,18,USA,OH,Cincinnati,2004,5,2,USA,OH,Cincinnati,Moe,Burtschy,Edward Frank,208,75,R,R
burttde01,1957,11,29,USA,CA,San Diego,,,,,,,Dennis,Burtt,Dennis Allen,180,72,R,R
burwebi01,1895,3,27,USA,KS,Jarbalo,1973,6,11,USA,FL,Ormond Beach,Bill,Burwell,William Edwin,175,71,L,R
burwedi01,1940,1,23,USA,IL,Alton,,,,,,,Dick,Burwell,Richard Matthew,190,73,R,R
busbyji01,1927,1,8,USA,TX,Kenedy,1996,7,8,USA,GA,Augusta,Jim,Busby,James Franklin,175,73,R,R
busbymi01,1972,12,27,USA,CA,Lomita,,,,,,,Mike,Busby,Michael James,210,76,R,R
busbypa01,1918,8,25,USA,MS,Waynesboro,2003,12,5,USA,MS,Meridian,Paul,Busby,Paul Miller,175,73,L,R
busbyst01,1949,9,29,USA,CA,Burbank,,,,,,,Steve,Busby,Steven Lee,205,74,R,R
buschbr01,1981,4,18,USA,FL,Jacksonville,,,,,,,Brian,Buscher,Brian Phillip,200,72,L,R
buschdo01,1946,4,29,USA,MO,Independence,,,,,,,Don,Buschhorn,Donald Lee,170,72,R,R
busched01,1917,11,16,USA,IL,Lebanon,1987,1,17,USA,IL,St. Clair County,Ed,Busch,Edgar John,175,70,R,R
buschma01,1984,2,13,USA,MO,St. Louis,,,,,,,Matt,Buschmann,Matthew David,205,75,R,R
buschmi01,1968,7,7,USA,IA,Davenport,,,,,,,Mike,Busch,Michael Anthony,245,77,R,R
busenal01,1990,8,22,USA,GA,Watkinsville,,,,,,,Alan,Busenitz,Alan Paul,180,73,R,R
bushda01,1979,11,9,USA,PA,Pittsburgh,,,,,,,Dave,Bush,David Thomas,205,74,R,R
bushdo01,1887,10,8,USA,IN,Indianapolis,1972,3,28,USA,IN,Indianapolis,Donie,Bush,Owen Joseph,140,66,B,R
bushefr01,1906,8,1,USA,KS,Wheaton,1972,3,18,USA,KS,Topeka,Frank,Bushey,Francis Clyde,180,72,R,R
busheja01,1886,8,29,USA,OH,Cincinnati,1955,10,26,USA,VA,Fairlawn,Jack,Bushelman,John Francis,175,74,R,R
bushgu01,1901,8,23,USA,MS,Aberdeen,1985,7,2,USA,MS,Shannon,Guy,Bush,Guy Terrell,175,72,R,R
bushho01,1972,11,12,USA,IL,East St. Louis,,,,,,,Homer,Bush,Homer Giles,180,70,R,R
bushich01,1967,11,4,USA,NY,Rockville Centre,,,,,,,Chris,Bushing,Christopher Shaun,183,72,R,R
bushjo01,1892,11,27,USA,MN,Ehime,1974,11,1,USA,FL,Fort Lauderdale,Bullet Joe,Bush,Leslie Ambrose,173,69,R,R
bushma01,1986,2,8,USA,CA,San Diego,,,,,,,Matt,Bush,Matthew Brian,180,69,R,R
bushodo01,1856,9,15,USA,PA,Philadelphia,1908,8,19,USA,NY,Brooklyn,Doc,Bushong,Albert John,165,71,R,R
bushra01,1958,10,5,USA,DE,Dover,,,,,,,Randy,Bush,Robert Randall,186,73,L,L
buskejo01,1902,12,18,USA,MD,Cumberland,1949,4,11,USA,MD,Cumberland,Joe,Buskey,Joseph Henry,160,65,R,R
buskemi01,1949,1,13,USA,CA,San Francisco,,,,,,,Mike,Buskey,Michael Thomas,160,71,R,R
busketo01,1947,2,20,USA,PA,Harrisburg,1998,6,7,USA,PA,Harrisburg,Tom,Buskey,Thomas William,200,75,R,R
bussera01,1948,9,25,USA,FL,Daytona Beach,,,,,,,Ray,Busse,Raymond Edward,175,76,R,R
bussni01,1986,12,15,USA,MI,Southfield,,,,,,,Nick,Buss,Nicholas Gregory,190,74,L,R
butchha01,1886,7,12,USA,IL,Chicago,1979,12,28,USA,IL,Hazel Crest,Hank,Butcher,Henry Joseph,180,70,R,R
butchjo01,1957,3,8,USA,CA,Glendale,,,,,,,John,Butcher,John Daniel,185,76,R,R
butchma01,1910,9,21,USA,WV,Holden,1957,9,15,USA,WV,Logan,Max,Butcher,Albert Maxwell,220,74,R,R
butchmi01,1965,5,10,USA,IA,Davenport,,,,,,,Mike,Butcher,Michael Dana,200,73,R,R
buterdr01,1983,8,9,USA,IN,Evansville,,,,,,,Drew,Butera,Andrew Edward,212,73,R,R
butersa01,1952,9,25,USA,NY,Richmond Hill,,,,,,,Sal,Butera,Salvatore Philip,190,72,R,R
butkaed01,1916,1,7,USA,PA,Canonsburg,2005,4,21,USA,PA,Pittsburgh,Ed,Butka,Edward Luke,193,75,R,R
butlabi01,1918,3,22,USA,IN,Terre Haute,1997,9,19,USA,IN,Terre Haute,Bill,Butland,Wilburn Rue,185,77,R,L
butlead01,1973,8,17,USA,VA,Fairfax,,,,,,,Adam,Butler,Adam Christopher,225,74,L,L
butlear01,1887,12,19,USA,MA,Fall River,1984,10,7,USA,MA,Fall River,Art,Butler,Arthur Edward,160,69,R,R
butlebi01,1858,,,USA,LA,New Orleans,1895,5,9,USA,LA,New Orleans,Bill,Butler,William John,,,,
butlebi02,1947,3,12,USA,MD,Hyattsville,,,,,,,Bill,Butler,William Franklin,210,74,L,L
butlebi03,1986,4,18,USA,FL,Orange Park,,,,,,,Billy,Butler,Billy Ray,260,72,R,R
butlebr01,1957,6,15,USA,CA,Los Angeles,,,,,,,Brett,Butler,Brett Morgan,160,70,L,L
butlebr02,1978,2,11,USA,NC,Laurinburg,,,,,,,Brent,Butler,Justin Brent,180,72,R,R
butlece01,1937,10,23,USA,GA,Dallas,2019,10,2,USA,GA,Dallas,Cecil,Butler,Cecil Dean,195,76,R,R
butlech01,1906,5,12,USA,FL,Green Cove Springs,1964,5,10,USA,GA,Brunswick,Charlie,Butler,Charles Thomas,210,73,R,L
butleda01,1986,10,17,USA,AZ,Phoenix,,,,,,,Dan,Butler,Daniel John,210,70,R,R
butledi01,1869,12,,USA,NY,Brooklyn,1917,7,16,USA,NY,New York,Dick,Butler,Richard Henry,,,,
butleed01,1991,3,13,USA,VA,Chesapeake,,,,,,,Eddie,Butler,Timothy Edward,180,74,R,R
butlefr01,1866,7,18,USA,GA,Savannah,1945,7,10,USA,FL,Jacksonville,Frank,Butler,Frank B.,155,67,L,L
butleik01,1873,8,22,USA,MI,Langston,1948,3,17,USA,CA,Oakland,Ike,Butler,Isaac Burr,175,72,,R
butlejo01,1879,7,26,USA,MA,Boston,1950,2,2,USA,MA,Boston,John,Butler,John Albert,170,67,R,R
butlejo02,1893,3,20,USA,KS,Fall River,1967,4,29,USA,CA,Seal Beach,Johnny,Butler,John Stephen,175,72,R,R
butlejo03,1984,12,11,USA,CA,Auburn,,,,,,,Josh,Butler,Joshua James,205,77,R,R
butlejo04,1986,3,12,USA,MS,Pascagoula,,,,,,,Joey,Butler,Joseph Frank,220,74,R,R
butleke01,1989,1,30,USA,KY,Bowling Green,,,,,,,Keith,Butler,Keith Allen,170,72,R,R
butleki01,1861,5,,USA,MA,Boston,1921,4,9,USA,MA,South Boston,Kid,Butler,Frank Edward,140,66,,
butleki02,1887,8,9,USA,PA,Franklin,1964,2,22,USA,CA,Richmond,Kid,Butler,Willis Everett,155,71,R,R
butleor99,1854,11,18,USA,WV,,1915,9,12,USA,MD,Mount Hope,Ormond,Butler,Ormond Hook,,,,
butleri01,1973,5,1,CAN,ON,Toronto,,,,,,,Rich,Butler,Richard Dwight,180,73,L,R
butlero01,1970,4,10,CAN,ON,East York,,,,,,,Rob,Butler,Robert Frank John,185,71,L,L
buttebr99,1958,3,9,USA,ME,Bangor,,,,,,,Brian,Butterfield,Brian James,175,72,B,R
buttefr01,1851,5,13,USA,CT,Silvermine,1902,12,16,USA,CT,Norwalk,Frank,Buttery,Frank,,,,
butteto01,1938,4,8,USA,OH,Delaware,2016,3,31,USA,NC,Durham,Tom,Butters,Thomas Arden,195,74,R,R
buttrty01,1993,3,31,USA,NC,Matthews,,,,,,,Ty,Buttrey,Ty Douglas,240,78,L,R
buxtoby01,1993,12,18,USA,GA,Baxley,,,,,,,Byron,Buxton,Byron Keiron,190,74,R,R
buxtora01,1911,6,7,CAN,SK,Weyburn,1988,1,6,USA,CA,San Leandro,Ralph,Buxton,Ralph Stanley,163,71,R,R
buzasjo01,1919,10,2,USA,NJ,Alpha,2003,3,19,USA,UT,Salt Lake City,Joe,Buzas,Joseph John,180,73,R,R
buzhajo01,1936,8,17,USA,SC,Prosperity,2008,6,15,USA,SC,Prosperity,John,Buzhardt,John William,195,74,R,R
byerlbu01,1919,10,26,USA,MO,Webster Groves,2012,1,26,USA,MO,St. Louis,Bud,Byerly,Eldred William,185,74,R,R
byersbi01,1877,10,3,USA,IN,Bridgeton,1948,9,8,USA,MD,Baltimore,Bill,Byers,James William,210,67,L,R
byersbu01,1875,12,19,USA,KY,Louisville,1933,5,30,USA,KY,Louisville,Burley,Bayer,Christopher Andy,175,,,
byersra01,1964,10,2,USA,NJ,Bridgeton,,,,,,,Randy,Byers,Randall Parker,180,74,L,R
bynumfr01,1980,3,15,USA,NC,Wilson,,,,,,,Freddie,Bynum,Freddie Lee,185,73,L,R
bynummi01,1978,3,20,USA,FL,Tampa,,,,,,,Mike,Bynum,Michael Alan,200,76,L,L
byrdati01,1973,10,31,USA,IL,Oak Lawn,,,,,,,Tim,Byrdak,Timothy Christopher,190,71,L,L
byrdha01,1925,2,3,USA,SC,Darlington,1985,5,14,USA,SC,Darlington,Harry,Byrd,Harry Gladwin,188,73,R,R
byrdje01,1956,11,11,USA,CA,La Mesa,,,,,,,Jeff,Byrd,Jeffrey Alan,195,75,R,R
byrdji01,1968,10,3,USA,FL,Wewahitchka,,,,,,,Jim,Byrd,James Edward,185,73,R,R
byrdma01,1977,8,30,USA,FL,Boynton Beach,,,,,,,Marlon,Byrd,Marlon Jerrard,245,72,R,R
byrdpa01,1970,12,3,USA,KY,Louisville,,,,,,,Paul,Byrd,Paul Gregory,185,73,R,R
byrdsa01,1907,10,15,USA,GA,Bremen,1981,5,11,USA,AZ,Mesa,Samuel,Byrd,Samuel Dewey,175,70,R,R
byrnebo01,1884,12,31,USA,MO,St. Louis,1964,12,31,USA,PA,Wayne,Bobby,Byrne,Robert Matthew,145,67,R,R
byrnech99,1843,9,,USA,NY,New York,1898,1,4,USA,NY,New York,Charlie,Byrne,Charles H.,,,,
byrneer01,1976,2,16,USA,CA,Redwood City,,,,,,,Eric,Byrnes,Eric James,200,74,R,R
byrneje01,1907,2,2,USA,MI,Parnell,1955,8,11,USA,MI,Lansing,Jerry,Byrne,Gerald Wilford,170,72,R,R
byrneji01,1880,1,5,USA,CA,San Francisco,1941,7,31,USA,CA,San Francisco,Jim,Byrnes,James Joseph,150,69,R,R
byrnemi01,1916,11,15,USA,MO,St. Louis,1979,2,1,USA,MO,St. Louis,Milt,Byrnes,Milton John,170,70,L,L
byrneto01,1919,12,31,USA,MD,Baltimore,2007,12,20,USA,NC,Wake Forest,Tommy,Byrne,Thomas Joseph,182,73,L,L
bystrma01,1958,7,26,USA,FL,Coral Gables,,,,,,,Marty,Bystrom,Martin Eugene,200,77,R,R
cabalpu01,1927,11,5,USA,LA,New Orleans,2016,12,8,USA,LA,New Orleans,Putsy,Caballero,Ralph Joseph,170,70,R,R
cabelen01,1949,10,8,USA,KS,Fort Riley,,,,,,,Enos,Cabell,Enos Milton,170,76,R,R
cabrace01,1989,2,11,D.R.,San Cristobal,Sabana Grande de Palenque,,,,,,,Cesar,Cabral,Cesar Augusto,250,75,L,L
cabreal01,1881,5,11,Spain,Canarias,,1964,,,Cuba,La Habana,Batabano,Alfredo,Cabrera,Alfredo A.,,70,R,R
cabreal02,1971,12,24,Venezuela,Monagas,Caripito,,,,,,,Alex,Cabrera,Alexander Alberto,217,74,R,R
cabreal03,1988,10,25,D.R.,San Juan,Las Matas de Farfan,,,,,,,Alberto,Cabrera,Alberto Antonio,210,76,R,R
cabreas01,1985,11,13,Venezuela,Anzoategui,Puerto La Cruz,,,,,,,Asdrubal,Cabrera,Asdrubal Jose,235,72,B,R
cabreda01,1981,5,28,D.R.,San Pedro de Macoris,San Pedro de Macoris,,,,,,,Daniel,Cabrera,Daniel Alberto,225,79,R,R
cabreed01,1987,10,20,D.R.,Peravia,Bani,,,,,,,Edwar,Cabrera,Edwar Alfonso,195,72,L,L
cabreed02,1998,4,13,D.R.,Santiago,Santiago,,,,,,,Edward,Cabrera,Edward Brany,217,77,R,R
cabreev01,1986,11,17,Nicaragua,Granada,Nandaime,,,,,,,Everth,Cabrera,Everth,190,70,B,R
cabrefe01,1981,11,16,P.R.,,Toa Baja,,,,,,,Fernando,Cabrera,Fernando Jose,225,76,R,R
cabrefr01,1966,10,10,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Francisco,Cabrera,Francisco,195,76,R,R
cabrege01,1996,10,10,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Genesis,Cabrera,Genesis,180,74,L,L
cabrejo01,1972,3,24,D.R.,Santiago,La Delgada,,,,,,,Jose,Cabrera,Jose Alberto,205,72,R,R
cabrejo02,1972,12,8,Colombia,Bolivar,Cartagena,,,,,,,Jolbert,Cabrera,Jolbert Alexis,205,74,R,R
cabrema01,1993,9,22,D.R.,San Juan,Las Matas de Farfan,,,,,,,Mauricio,Cabrera,Mauricio Adolfo,240,75,R,R
cabreme01,1984,8,11,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Melky,Cabrera,Melky,210,70,B,L
cabremi01,1983,4,18,Venezuela,Aragua,Maracay,,,,,,,Miguel,Cabrera,Jose Miguel,267,76,R,R
cabreor01,1974,11,2,Colombia,Bolivar,Cartagena,,,,,,,Orlando,Cabrera,Orlando Luis,195,70,R,R
cabrera01,1989,11,5,Venezuela,Distrito Federal,Caracas,,,,,,,Ramon,Cabrera,Ramon Salvador,195,68,B,R
cacekcr01,1954,9,10,USA,CA,Los Angeles,,,,,,,Craig,Cacek,Craig Thomas,200,73,R,R
cacered01,1964,6,6,Venezuela,Lara,Barquisimeto,,,,,,,Edgar,Caceres,Edgar Fidel,170,73,B,R
cadahch99,1957,11,22,Cuba,La Habana,La Habana,,,,,,,Chino,Cadahia,Aurelio Chino,185,71,R,R
cadargr01,1962,2,27,USA,MI,Detroit,,,,,,,Greg,Cadaret,Gregory James,210,75,L,L
cadorle01,1891,11,20,USA,IL,Chicago,1958,3,16,USA,WA,Spokane,Leon,Cadore,Leon Joseph,190,73,R,R
cadych01,1864,12,22,USA,IL,Chicago,1909,6,7,USA,IL,Chicago,Charlie,Cady,Charles Brayton,180,71,,
