year,category,winner,entity
1972,HONORARY AWARD,TRUE,"To Charles S. Boren, Leader for 38 years of the industry's enlightened labor relations and architect of its policy of non-discrimination.  With the respect and affection of all who work in films."
1972,HONORARY AWARD,TRUE,"To Edward G. Robinson who achieved greatness as a player, a patron of the arts and a dedicated citizen...in sum, a Renaissance man.  From his friends in the industry he loves."
1972,SCIENTIFIC OR TECHNICAL AWARD (Class II),TRUE,To JOSEPH E. BLUTH for research and development in the field of electronic photography and transfer of video tape to motion picture film.
1972,SCIENTIFIC OR TECHNICAL AWARD (Class II),TRUE,"To EDWARD H. REICHARD and HOWARD T. LA ZARE of Consolidated Film Industries, and EDWARD EFRON of IBM for the engineering of a computerized light valve monitoring system for motion picture printing."
1972,SCIENTIFIC OR TECHNICAL AWARD (Class II),TRUE,"To PANAVISION, INCORPORATED, for the development and engineering of the Panaflex motion picture camera."
1972,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,"To PHOTO RESEARCH, A DIVISION OF KOLLMORGEN CORPORATION, and PSC TECHNOLOGY INC., ACME PRODUCTS DIVISION, for the Spectra Film Gate Photometer for motion picture printers."
1972,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,"To CARTER EQUIPMENT COMPANY, INC. and RAMTRONICS for the RAMtronics light-valve photometer for motion picture printers."
1972,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,"To DAVID DEGENKOLB, HARRY LARSON, MANFRED MICHELSON and FRED SCOBEY of DeLuxe General Incorporated for the development of a computerized motion picture printer and process control system."
1972,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,"To JIRO MUKAI and RYUSHO HIROSE of Canon, Inc., and WILTON R. HOLM of the AMPTP Motion Picture and Television Research Center for development of the Canon Macro Zoom Lens for motion picture photography."
1972,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,"To PHILIP V. PALMQUIST and LEONARD L. OLSON of the 3M Company, and FRANK P. CLARK of the AMPTP Motion Picture and Television Research Center for development of the Nextel simulated blood for motion picture color photography."
1972,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,"To E. H. GEISSLER and G. M. BERGGREN of Wil-Kin Inc., for engineering of the Ultra-Vision Motion Picture Theater Projection System."
1973,ACTOR,TRUE,Jack Lemmon
1973,ACTOR IN A SUPPORTING ROLE,TRUE,John Houseman
1973,ACTRESS,TRUE,Glenda Jackson
1973,ACTRESS IN A SUPPORTING ROLE,TRUE,Tatum O'Neal
1973,ART DIRECTION,TRUE,The Sting
1973,CINEMATOGRAPHY,TRUE,Cries and Whispers
1973,COSTUME DESIGN,TRUE,The Sting
1973,DIRECTING,TRUE,The Sting
1973,DOCUMENTARY (Feature),TRUE,The Great American Cowboy
1973,DOCUMENTARY (Short Subject),TRUE,Princeton: A Search for Answers
1973,FILM EDITING,TRUE,The Sting
1973,FOREIGN LANGUAGE FILM,TRUE,Day for Night
1973,MUSIC (Original Dramatic Score),TRUE,The Way We Were
1973,MUSIC (Scoring: Original Song Score and Adaptation -or- Scoring: Adaptation),TRUE,The Sting
1973,MUSIC (Song),TRUE,The Way We Were
1973,BEST PICTURE,TRUE,The Sting
1973,SHORT SUBJECT (Animated),TRUE,Frank Film
1973,SHORT SUBJECT (Live Action),TRUE,The Bolero
1973,SOUND,TRUE,The Exorcist
1973,WRITING (Screenplay--based on material from another medium),TRUE,The Exorcist
1973,WRITING (Story and Screenplay--based on factual material or material not previously published or produced),TRUE,The Sting
1973,JEAN HERSHOLT HUMANITARIAN AWARD,TRUE,Lew Wasserman
1973,HONORARY AWARD,TRUE,"To Henri Langlois for his devotion to the art of film, his massive contributions in preserving its past and his unswerving faith in its future."
1973,HONORARY AWARD,TRUE,To Groucho Marx in recognition of his brilliant creativity and for the unequalled achievements of the Marx Brothers in the art of motion picture comedy.
1973,IRVING G. THALBERG MEMORIAL AWARD,TRUE,Lawrence Weingarten
1973,SCIENTIFIC OR TECHNICAL AWARD (Class II),TRUE,To JOACHIM GERB and ERICH KASTNER of The Arnold and Richter Company for the development and engineering of the Arriflex 35BL motion picture camera.
1973,SCIENTIFIC OR TECHNICAL AWARD (Class II),TRUE,"To MAGNA-TECH ELECTRONIC CO., INC. for the engineering and development of a high-speed re-recording system for motion picture production."
1973,SCIENTIFIC OR TECHNICAL AWARD (Class II),TRUE,"To WILLIAM W. VALLIANT of PSC Technology Inc., HOWARD F. OTT of Eastman Kodak Company, and GERRY DIEBOLD of The Richmark Camera Service Inc. for the development of a liquid-gate system for motion-picture printers."
1973,SCIENTIFIC OR TECHNICAL AWARD (Class II),TRUE,"To HAROLD A. SCHEIB, CLIFFORD H. ELLIS and ROGER W. BANKS of Research Products Incorporated for the concept and engineering of the Model 2101 optical printer for motion picture optical effects."
1973,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,"To ROSCO LABORATORIES, INC. for the technical advances and the development of a complete system of light-control materials for motion picture photography."
1973,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,To RICHARD H. VETTER of Todd-AO Corporation for the design of an improved anamorphic focusing system for motion picture photography.
1974,ACTOR,TRUE,Art Carney
1974,ACTOR IN A SUPPORTING ROLE,TRUE,Robert De Niro
1974,ACTRESS,TRUE,Ellen Burstyn
1974,ACTRESS IN A SUPPORTING ROLE,TRUE,Ingrid Bergman
1974,ART DIRECTION,TRUE,The Godfather Part II
1974,CINEMATOGRAPHY,TRUE,The Towering Inferno
1974,COSTUME DESIGN,TRUE,The Great Gatsby
1974,DIRECTING,TRUE,The Godfather Part II
1974,DOCUMENTARY (Feature),TRUE,Hearts and Minds
1974,DOCUMENTARY (Short Subject),TRUE,Don't
1974,FILM EDITING,TRUE,The Towering Inferno
1974,FOREIGN LANGUAGE FILM,TRUE,Amarcord
1974,MUSIC (Original Dramatic Score),TRUE,The Godfather Part II
1974,MUSIC (Scoring: Original Song Score and Adaptation -or- Scoring: Adaptation),TRUE,The Great Gatsby
1974,MUSIC (Song),TRUE,The Towering Inferno
1974,BEST PICTURE,TRUE,The Godfather Part II
1974,SHORT FILM (Animated),TRUE,Closed Mondays
1974,SHORT FILM (Live Action),TRUE,One-Eyed Men Are Kings
1974,SOUND,TRUE,Earthquake
1974,WRITING (Original Screenplay),TRUE,Chinatown
1974,WRITING (Screenplay Adapted from Other Material),TRUE,The Godfather Part II
1974,SPECIAL ACHIEVEMENT AWARD (Visual Effects),TRUE,Earthquake
1974,JEAN HERSHOLT HUMANITARIAN AWARD,TRUE,Arthur B. Krim
1974,HONORARY AWARD,TRUE,To Howard Hawks - A master American filmmaker whose creative efforts hold a distinguished place in world cinema.
1974,HONORARY AWARD,TRUE,"To Jean Renoir - a genius who, with grace, responsibility and enviable devotion through silent film, sound film, feature, documentary and television, has won the world's admiration."
1974,SCIENTIFIC OR TECHNICAL AWARD (Class II),TRUE,To JOSEPH D. KELLY of Glen Glenn Sound for the design of new audio control consoles which have advanced the state of the art of sound recording and rerecording for motion picture production.
1974,SCIENTIFIC OR TECHNICAL AWARD (Class II),TRUE,To THE BURBANK STUDIOS SOUND DEPARTMENT for the design of new audio control consoles engineered and constructed by the Quad-Eight Sound Corporation.
1974,SCIENTIFIC OR TECHNICAL AWARD (Class II),TRUE,To SAMUEL GOLDWYN STUDIOS SOUND DEPARTMENT for the design of a new audio control console engineered and constructed by the Quad-Eight Sound Corporation.
1974,SCIENTIFIC OR TECHNICAL AWARD (Class II),TRUE,To QUAD-EIGHT SOUND CORPORATION for the engineering and construction of new audio control consoles designed by The Burbank Studios Sound Department and by the Samuel Goldwyn Studios Sound Department.
1974,SCIENTIFIC OR TECHNICAL AWARD (Class II),TRUE,"To WALDON O. WATSON, RICHARD J. STUMPF, ROBERT J. LEONARD and the UNIVERSAL CITY STUDIOS SOUND DEPARTMENT for the development and engineering of the Sensurround System for motion picture presentation."
1974,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,"To THE ELEMACK COMPANY, ROME, ITALY, for the design and development of their Spyder camera dolly."
1974,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,To LOUIS AMI of Universal City Studios for the design and construction of a reciprocating camera platform used when photographing special visual effects for motion pictures.
1975,ACTOR,TRUE,Jack Nicholson
1975,ACTOR IN A SUPPORTING ROLE,TRUE,George Burns
1975,ACTRESS,TRUE,Louise Fletcher
1975,ACTRESS IN A SUPPORTING ROLE,TRUE,Lee Grant
1975,ART DIRECTION,TRUE,Barry Lyndon
1975,CINEMATOGRAPHY,TRUE,Barry Lyndon
1975,COSTUME DESIGN,TRUE,Barry Lyndon
1975,DIRECTING,TRUE,One Flew over the Cuckoo's Nest
1975,DOCUMENTARY (Feature),TRUE,The Man Who Skied down Everest
1975,DOCUMENTARY (Short Subject),TRUE,The End of the Game
1975,FILM EDITING,TRUE,Jaws
1975,FOREIGN LANGUAGE FILM,TRUE,Dersu Uzala
1975,MUSIC (Original Score),TRUE,Jaws
1975,MUSIC (Scoring: Original Song Score and Adaptation -or- Scoring: Adaptation),TRUE,Barry Lyndon
1975,MUSIC (Original Song),TRUE,Nashville
1975,BEST PICTURE,TRUE,One Flew over the Cuckoo's Nest
1975,SHORT FILM (Animated),TRUE,Great
1975,SHORT FILM (Live Action),TRUE,Angel and Big Joe
1975,SOUND,TRUE,Jaws
1975,WRITING (Original Screenplay),TRUE,Dog Day Afternoon
1975,WRITING (Screenplay Adapted from Other Material),TRUE,One Flew over the Cuckoo's Nest
1975,SPECIAL ACHIEVEMENT AWARD (Sound Effects),TRUE,The Hindenburg
1975,SPECIAL ACHIEVEMENT AWARD (Visual Effects),TRUE,The Hindenburg
1975,JEAN HERSHOLT HUMANITARIAN AWARD,TRUE,Dr. Jules C. Stein
1975,HONORARY AWARD,TRUE,To Mary Pickford in recognition of her unique contributions to the film industry and the development of film as an artistic medium.
1975,IRVING G. THALBERG MEMORIAL AWARD,TRUE,Mervyn LeRoy
1975,SCIENTIFIC OR TECHNICAL AWARD (Class II),TRUE,To CHADWELL O'CONNOR of the O'Connor Engineering Laboratories for the concept and engineering of a fluid-damped camera-head for motion picture photography.
1975,SCIENTIFIC OR TECHNICAL AWARD (Class II),TRUE,"To WILLIAM F. MINER of Universal City Studios, Inc. and the WESTINGHOUSE ELECTRIC CORPORATION for the development and engineering of a solid-state, 500 kilowatt, direct-current static rectifier for motion picture lighting."
1975,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,To LAWRENCE W. BUTLER and ROGER BANKS for the concept of applying low inertia and stepping electric motors to film transport systems and optical printers for motion picture production.
1975,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,To DAVID J. DEGENKOLB and FRED SCOBEY of Deluxe General Incorporated and JOHN C. DOLAN and RICHARD DUBOIS of the Akwaklame Company for the development of a technique for silver recovery from photographic wash-waters by ion exchange.
1975,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,To JOSEPH WESTHEIMER for the development of a device to obtain shadowed titles on motion picture films.
1975,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,"To CARTER EQUIPMENT COMPANY, INC. and RAMTRONICS for the engineering and manufacture of a computerized tape punching system for programming laboratory printing machines."
1975,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,To HOLLYWOOD FILM COMPANY for the engineering and manufacture of a computerized tape punching system for programming laboratory printing machines.
1975,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,To BELL & HOWELL for the engineering and manufacture of a computerized tape punching system for programming laboratory printing machines.
1975,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,To FREDRIK SCHLYTER for the engineering and manufacture of a computerized tape punching system for programming laboratory printing machines.
1976,ACTOR IN A LEADING ROLE,TRUE,Peter Finch
1976,ACTOR IN A SUPPORTING ROLE,TRUE,Jason Robards
1976,ACTRESS IN A LEADING ROLE,TRUE,Faye Dunaway
1976,ACTRESS IN A SUPPORTING ROLE,TRUE,Beatrice Straight
1976,ART DIRECTION,TRUE,All the President's Men
1976,CINEMATOGRAPHY,TRUE,Bound for Glory
1976,COSTUME DESIGN,TRUE,Fellini's Casanova
1976,DIRECTING,TRUE,Rocky
1976,DOCUMENTARY (Feature),TRUE,"Harlan County, U.S.A."
1976,DOCUMENTARY (Short Subject),TRUE,Number Our Days
1976,FILM EDITING,TRUE,Rocky
1976,FOREIGN LANGUAGE FILM,TRUE,Black and White in Color
1976,MUSIC (Original Score),TRUE,The Omen
1976,MUSIC (Original Song Score and Its Adaptation or Adaptation Score),TRUE,Bound for Glory
1976,MUSIC (Original Song),TRUE,A Star Is Born
1976,BEST PICTURE,TRUE,Rocky
1976,SHORT FILM (Animated),TRUE,Leisure
1976,SHORT FILM (Live Action),TRUE,In the Region of Ice
1976,SOUND,TRUE,All the President's Men
1976,WRITING (Screenplay--based on material from another medium),TRUE,All the President's Men
1976,WRITING (Screenplay Written Directly for the Screen--based on factual material or on story material not previously published or produced),TRUE,Network
1976,SPECIAL ACHIEVEMENT AWARD (Visual Effects),TRUE,King Kong
1976,SPECIAL ACHIEVEMENT AWARD (Visual Effects),TRUE,Logan's Run
1976,IRVING G. THALBERG MEMORIAL AWARD,TRUE,Pandro S. Berman
1976,SCIENTIFIC OR TECHNICAL AWARD (Class II),TRUE,To CONSOLIDATED FILM INDUSTRIES and the BARNEBEY-CHENEY COMPANY for the development of a system for the recovery of film-cleaning solvent vapors in a motion picture laboratory.
1976,SCIENTIFIC OR TECHNICAL AWARD (Class II),TRUE,"To WILLIAM L. GRAHAM, MANFRED G. MICHELSON, GEOFFREY F. NORMAN and SIEGFRIED SEIBERT of Technicolor for the development and engineering of a Continuous, High-Speed, Color Motion Picture Printing System."
1976,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,To FRED BARTSCHER of Kollmorgen Corporation and to GLENN BERGGREN of the Schneider Corporation for the design and development of a single-lens magnifier for motion picture projection lenses.
1976,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,To PANAVISION INCORPORATED for the design and development of super-speed lenses for motion picture photography.
1976,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,To HIROSHI SUZUKAWA of Canon and WILTON R. HOLM of AMPTP Motion Picture and Television Research Center for the design and development of super-speed lenses for motion picture photography.
1976,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,To CARL ZEISS COMPANY for the design and development of super-speed lenses for motion picture photography.
1976,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,To PHOTO RESEARCH DIVISION OF THE KOLLMORGEN CORPORATION for the engineering and manufacture of the Spectra TriColor Meter.
1977,ACTOR IN A LEADING ROLE,TRUE,Richard Dreyfuss
1977,ACTOR IN A SUPPORTING ROLE,TRUE,Jason Robards
1977,ACTRESS IN A LEADING ROLE,TRUE,Diane Keaton
1977,ACTRESS IN A SUPPORTING ROLE,TRUE,Vanessa Redgrave
1977,ART DIRECTION,TRUE,Star Wars
1977,CINEMATOGRAPHY,TRUE,Close Encounters of the Third Kind
1977,COSTUME DESIGN,TRUE,Star Wars
1977,DIRECTING,TRUE,Annie Hall
1977,DOCUMENTARY (Feature),TRUE,Who Are the DeBolts? And Where Did They Get Nineteen Kids?
1977,DOCUMENTARY (Short Subject),TRUE,Gravity Is My Enemy
1977,FILM EDITING,TRUE,Star Wars
1977,FOREIGN LANGUAGE FILM,TRUE,Madame Rosa
1977,MUSIC (Original Score),TRUE,Star Wars
1977,MUSIC (Original Song Score and Its Adaptation or Adaptation Score),TRUE,A Little Night Music
1977,MUSIC (Original Song),TRUE,You Light Up My Life
1977,BEST PICTURE,TRUE,Annie Hall
1977,SHORT FILM (Animated),TRUE,The Sand Castle
1977,SHORT FILM (Live Action),TRUE,I'll Find a Way
1977,SOUND,TRUE,Star Wars
1977,VISUAL EFFECTS,TRUE,Star Wars
1977,WRITING (Screenplay--based on material from another medium),TRUE,Julia
1977,WRITING (Screenplay Written Directly for the Screen--based on factual material or on story material not previously published or produced),TRUE,Annie Hall
1977,SPECIAL ACHIEVEMENT AWARD,TRUE,"To Benjamin Burtt, Jr. for the creation of the alien, creature and robot voices featured in Star Wars ."
1977,SPECIAL ACHIEVEMENT AWARD (Sound Effects Editing),TRUE,Close Encounters of the Third Kind
1977,JEAN HERSHOLT HUMANITARIAN AWARD,TRUE,Charlton Heston
1977,HONORARY AWARD,TRUE,To Margaret Booth for her exceptional contribution to the art of film editing in the motion picture industry.
1977,IRVING G. THALBERG MEMORIAL AWARD,TRUE,Walter Mirisch
1977,SCIENTIFIC OR TECHNICAL AWARD (Class I),TRUE,"To GARRETT BROWN and the CINEMA PRODUCTS CORPORATION ENGINEERING STAFF under the supervision of John Jurgens, for the invention and development of Steadicam."
1977,SCIENTIFIC OR TECHNICAL AWARD (Class II),TRUE,"To JOSEPH D. KELLY, EMORY M. COHEN, BARRY K. HENLEY, HAMMOND H. HOLT and JOHN AGALSOFF of Glen Glenn Sound for the concept and development of a Post-production Audio Processing System for Motion Picture Films."
1977,SCIENTIFIC OR TECHNICAL AWARD (Class II),TRUE,"To PANAVISION, INCORPORATED, for the concept and engineering of the improvements incorporated in the Panaflex Motion Picture Camera."
1977,SCIENTIFIC OR TECHNICAL AWARD (Class II),TRUE,"To N. PAUL KENWORTHY, JR. and WILLIAM R. LATADY for the invention and development of the Kenworthy Snorkel Camera System for motion picture photography."
1977,SCIENTIFIC OR TECHNICAL AWARD (Class II),TRUE,"To JOHN C. DYKSTRA for the development of a facility uniquely oriented toward visual effects photography, and to ALVAH J. MILLER and JERRY JEFFRESS for the engineering of the Electronic Motion Control System used in concert for multiple exposure visual effects motion picture photography."
1977,SCIENTIFIC OR TECHNICAL AWARD (Class II),TRUE,To EASTMAN KODAK COMPANY for the development and introduction of a new duplicating film for motion pictures.
1977,SCIENTIFIC OR TECHNICAL AWARD (Class II),TRUE,"To STEFAN KUDELSKI of Nagra Magnetic Recorders, Incorporated, for the engineering of the improvements incorporated in the Nagra 4.2L sound recorder for motion picture production."
1977,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,"To ERNST NETTMANN of the Astrovision Division of Continental Camera Systems, Incorporated, for the engineering of its Periscope Aerial Camera System."
1977,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,To EECO (Electronic Engineering Company of California) for developing a method for interlocking non-sprocketed film and tape media used in motion picture production.
1977,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,"To DR. BERNHARD KÃœHL and WERNER BLOCK of OSRAM, GmbH, for the development of the HMI high-efficiency discharge lamp for motion picture lighting."
1977,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,"To PANAVISION, INCORPORATED, for the design of Panalite, a camera-mounted controllable light for motion picture photography."
1977,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,"To PANAVISION, INCORPORATED, for the engineering of the Panahead gearhead for motion picture cameras."
1977,SCIENTIFIC OR TECHNICAL AWARD (Class III),TRUE,"To PICLEAR, INCORPORATED, for originating and developing an attachment to motion picture projectors to improve screen image quality."
1977,MEDAL OF COMMENDATION,TRUE,To Gordon E. Sawyer in appreciation for outstanding service and dedication in upholding the high standards of the Academy of Motion Picture Arts and Sciences.
